time_index,timestamp,year,month,split
46368,1990-09-27T00:00:00,1990,9,train
46369,1990-09-27T06:00:00,1990,9,train
46370,1990-09-27T12:00:00,1990,9,train
46371,1990-09-27T18:00:00,1990,9,train
46372,1990-09-28T00:00:00,1990,9,train
46373,1990-09-28T06:00:00,1990,9,train
46374,1990-09-28T12:00:00,1990,9,train
46375,1990-09-28T18:00:00,1990,9,train
46376,1990-09-29T00:00:00,1990,9,train
46377,1990-09-29T06:00:00,1990,9,train
46378,1990-09-29T12:00:00,1990,9,train
46379,1990-09-29T18:00:00,1990,9,train
46380,1990-09-30T00:00:00,1990,9,train
46381,1990-09-30T06:00:00,1990,9,train
46382,1990-09-30T12:00:00,1990,9,train
46383,1990-09-30T18:00:00,1990,9,train
46384,1990-10-01T00:00:00,1990,10,train
46385,1990-10-01T06:00:00,1990,10,train
46386,1990-10-01T12:00:00,1990,10,train
46387,1990-10-01T18:00:00,1990,10,train
46388,1990-10-02T00:00:00,1990,10,train
46389,1990-10-02T06:00:00,1990,10,train
46390,1990-10-02T12:00:00,1990,10,train
46391,1990-10-02T18:00:00,1990,10,train
46392,1990-10-03T00:00:00,1990,10,train
46393,1990-10-03T06:00:00,1990,10,train
46394,1990-10-03T12:00:00,1990,10,train
46395,1990-10-03T18:00:00,1990,10,train
46396,1990-10-04T00:00:00,1990,10,train
46397,1990-10-04T06:00:00,1990,10,train
46398,1990-10-04T12:00:00,1990,10,train
46399,1990-10-04T18:00:00,1990,10,train
46400,1990-10-05T00:00:00,1990,10,train
46401,1990-10-05T06:00:00,1990,10,train
46402,1990-10-05T12:00:00,1990,10,train
46403,1990-10-05T18:00:00,1990,10,train
46404,1990-10-06T00:00:00,1990,10,train
46405,1990-10-06T06:00:00,1990,10,train
46406,1990-10-06T12:00:00,1990,10,train
46407,1990-10-06T18:00:00,1990,10,train
46408,1990-10-07T00:00:00,1990,10,train
46409,1990-10-07T06:00:00,1990,10,train
46410,1990-10-07T12:00:00,1990,10,train
46411,1990-10-07T18:00:00,1990,10,train
46412,1990-10-08T00:00:00,1990,10,train
46413,1990-10-08T06:00:00,1990,10,train
46414,1990-10-08T12:00:00,1990,10,train
46415,1990-10-08T18:00:00,1990,10,train
46416,1990-10-09T00:00:00,1990,10,train
46417,1990-10-09T06:00:00,1990,10,train
46418,1990-10-09T12:00:00,1990,10,train
46419,1990-10-09T18:00:00,1990,10,train
46420,1990-10-10T00:00:00,1990,10,train
46421,1990-10-10T06:00:00,1990,10,train
46422,1990-10-10T12:00:00,1990,10,train
46423,1990-10-10T18:00:00,1990,10,train
46424,1990-10-11T00:00:00,1990,10,train
46425,1990-10-11T06:00:00,1990,10,train
46426,1990-10-11T12:00:00,1990,10,train
46427,1990-10-11T18:00:00,1990,10,train
46428,1990-10-12T00:00:00,1990,10,train
46429,1990-10-12T06:00:00,1990,10,train
46430,1990-10-12T12:00:00,1990,10,train
46431,1990-10-12T18:00:00,1990,10,train
46432,1990-10-13T00:00:00,1990,10,train
46433,1990-10-13T06:00:00,1990,10,train
46434,1990-10-13T12:00:00,1990,10,train
46435,1990-10-13T18:00:00,1990,10,train
46436,1990-10-14T00:00:00,1990,10,train
46437,1990-10-14T06:00:00,1990,10,train
46438,1990-10-14T12:00:00,1990,10,train
46439,1990-10-14T18:00:00,1990,10,train
46440,1990-10-15T00:00:00,1990,10,train
46441,1990-10-15T06:00:00,1990,10,train
46442,1990-10-15T12:00:00,1990,10,train
46443,1990-10-15T18:00:00,1990,10,train
46444,1990-10-16T00:00:00,1990,10,train
46445,1990-10-16T06:00:00,1990,10,train
46446,1990-10-16T12:00:00,1990,10,train
46447,1990-10-16T18:00:00,1990,10,train
46448,1990-10-17T00:00:00,1990,10,train
46449,1990-10-17T06:00:00,1990,10,train
46450,1990-10-17T12:00:00,1990,10,train
46451,1990-10-17T18:00:00,1990,10,train
46452,1990-10-18T00:00:00,1990,10,train
46453,1990-10-18T06:00:00,1990,10,train
46454,1990-10-18T12:00:00,1990,10,train
46455,1990-10-18T18:00:00,1990,10,train
46456,1990-10-19T00:00:00,1990,10,train
46457,1990-10-19T06:00:00,1990,10,train
46458,1990-10-19T12:00:00,1990,10,train
46459,1990-10-19T18:00:00,1990,10,train
46460,1990-10-20T00:00:00,1990,10,train
46461,1990-10-20T06:00:00,1990,10,train
46462,1990-10-20T12:00:00,1990,10,train
46463,1990-10-20T18:00:00,1990,10,train
46464,1990-10-21T00:00:00,1990,10,train
46465,1990-10-21T06:00:00,1990,10,train
46466,1990-10-21T12:00:00,1990,10,train
46467,1990-10-21T18:00:00,1990,10,train
46468,1990-10-22T00:00:00,1990,10,train
46469,1990-10-22T06:00:00,1990,10,train
46470,1990-10-22T12:00:00,1990,10,train
46471,1990-10-22T18:00:00,1990,10,train
46472,1990-10-23T00:00:00,1990,10,train
46473,1990-10-23T06:00:00,1990,10,train
46474,1990-10-23T12:00:00,1990,10,train
46475,1990-10-23T18:00:00,1990,10,train
46476,1990-10-24T00:00:00,1990,10,train
46477,1990-10-24T06:00:00,1990,10,train
46478,1990-10-24T12:00:00,1990,10,train
46479,1990-10-24T18:00:00,1990,10,train
46480,1990-10-25T00:00:00,1990,10,train
46481,1990-10-25T06:00:00,1990,10,train
46482,1990-10-25T12:00:00,1990,10,train
46483,1990-10-25T18:00:00,1990,10,train
46484,1990-10-26T00:00:00,1990,10,train
46485,1990-10-26T06:00:00,1990,10,train
46486,1990-10-26T12:00:00,1990,10,train
46487,1990-10-26T18:00:00,1990,10,train
46488,1990-10-27T00:00:00,1990,10,train
46489,1990-10-27T06:00:00,1990,10,train
46490,1990-10-27T12:00:00,1990,10,train
46491,1990-10-27T18:00:00,1990,10,train
46492,1990-10-28T00:00:00,1990,10,train
46493,1990-10-28T06:00:00,1990,10,train
46494,1990-10-28T12:00:00,1990,10,train
46495,1990-10-28T18:00:00,1990,10,train
46496,1990-10-29T00:00:00,1990,10,train
46497,1990-10-29T06:00:00,1990,10,train
46498,1990-10-29T12:00:00,1990,10,train
46499,1990-10-29T18:00:00,1990,10,train
46500,1990-10-30T00:00:00,1990,10,train
46501,1990-10-30T06:00:00,1990,10,train
46502,1990-10-30T12:00:00,1990,10,train
46503,1990-10-30T18:00:00,1990,10,train
46504,1990-10-31T00:00:00,1990,10,train
46505,1990-10-31T06:00:00,1990,10,train
46506,1990-10-31T12:00:00,1990,10,train
46507,1990-10-31T18:00:00,1990,10,train
46508,1990-11-01T00:00:00,1990,11,train
46509,1990-11-01T06:00:00,1990,11,train
46510,1990-11-01T12:00:00,1990,11,train
46511,1990-11-01T18:00:00,1990,11,train
46512,1990-11-02T00:00:00,1990,11,train
46513,1990-11-02T06:00:00,1990,11,train
46514,1990-11-02T12:00:00,1990,11,train
46515,1990-11-02T18:00:00,1990,11,train
46516,1990-11-03T00:00:00,1990,11,train
46517,1990-11-03T06:00:00,1990,11,train
46518,1990-11-03T12:00:00,1990,11,train
46519,1990-11-03T18:00:00,1990,11,train
46520,1990-11-04T00:00:00,1990,11,train
46521,1990-11-04T06:00:00,1990,11,train
46522,1990-11-04T12:00:00,1990,11,train
46523,1990-11-04T18:00:00,1990,11,train
46524,1990-11-05T00:00:00,1990,11,train
46525,1990-11-05T06:00:00,1990,11,train
46526,1990-11-05T12:00:00,1990,11,train
46527,1990-11-05T18:00:00,1990,11,train
46528,1990-11-06T00:00:00,1990,11,train
46529,1990-11-06T06:00:00,1990,11,train
46530,1990-11-06T12:00:00,1990,11,train
46531,1990-11-06T18:00:00,1990,11,train
46532,1990-11-07T00:00:00,1990,11,train
46533,1990-11-07T06:00:00,1990,11,train
46534,1990-11-07T12:00:00,1990,11,train
46535,1990-11-07T18:00:00,1990,11,train
46536,1990-11-08T00:00:00,1990,11,train
46537,1990-11-08T06:00:00,1990,11,train
46538,1990-11-08T12:00:00,1990,11,train
46539,1990-11-08T18:00:00,1990,11,train
46540,1990-11-09T00:00:00,1990,11,train
46541,1990-11-09T06:00:00,1990,11,train
46542,1990-11-09T12:00:00,1990,11,train
46543,1990-11-09T18:00:00,1990,11,train
46544,1990-11-10T00:00:00,1990,11,train
46545,1990-11-10T06:00:00,1990,11,train
46546,1990-11-10T12:00:00,1990,11,train
46547,1990-11-10T18:00:00,1990,11,train
46548,1990-11-11T00:00:00,1990,11,train
46549,1990-11-11T06:00:00,1990,11,train
46550,1990-11-11T12:00:00,1990,11,train
46551,1990-11-11T18:00:00,1990,11,train
46552,1990-11-12T00:00:00,1990,11,train
46553,1990-11-12T06:00:00,1990,11,train
46554,1990-11-12T12:00:00,1990,11,train
46555,1990-11-12T18:00:00,1990,11,train
46556,1990-11-13T00:00:00,1990,11,train
46557,1990-11-13T06:00:00,1990,11,train
46558,1990-11-13T12:00:00,1990,11,train
46559,1990-11-13T18:00:00,1990,11,train
46560,1990-11-14T00:00:00,1990,11,train
46561,1990-11-14T06:00:00,1990,11,train
46562,1990-11-14T12:00:00,1990,11,train
46563,1990-11-14T18:00:00,1990,11,train
46564,1990-11-15T00:00:00,1990,11,train
46565,1990-11-15T06:00:00,1990,11,train
46566,1990-11-15T12:00:00,1990,11,train
46567,1990-11-15T18:00:00,1990,11,train
46568,1990-11-16T00:00:00,1990,11,train
46569,1990-11-16T06:00:00,1990,11,train
46570,1990-11-16T12:00:00,1990,11,train
46571,1990-11-16T18:00:00,1990,11,train
46572,1990-11-17T00:00:00,1990,11,train
46573,1990-11-17T06:00:00,1990,11,train
46574,1990-11-17T12:00:00,1990,11,train
46575,1990-11-17T18:00:00,1990,11,train
46576,1990-11-18T00:00:00,1990,11,train
46577,1990-11-18T06:00:00,1990,11,train
46578,1990-11-18T12:00:00,1990,11,train
46579,1990-11-18T18:00:00,1990,11,train
46580,1990-11-19T00:00:00,1990,11,train
46581,1990-11-19T06:00:00,1990,11,train
46582,1990-11-19T12:00:00,1990,11,train
46583,1990-11-19T18:00:00,1990,11,train
46584,1990-11-20T00:00:00,1990,11,train
46585,1990-11-20T06:00:00,1990,11,train
46586,1990-11-20T12:00:00,1990,11,train
46587,1990-11-20T18:00:00,1990,11,train
46588,1990-11-21T00:00:00,1990,11,train
46589,1990-11-21T06:00:00,1990,11,train
46590,1990-11-21T12:00:00,1990,11,train
46591,1990-11-21T18:00:00,1990,11,train
46592,1990-11-22T00:00:00,1990,11,train
46593,1990-11-22T06:00:00,1990,11,train
46594,1990-11-22T12:00:00,1990,11,train
46595,1990-11-22T18:00:00,1990,11,train
46596,1990-11-23T00:00:00,1990,11,train
46597,1990-11-23T06:00:00,1990,11,train
46598,1990-11-23T12:00:00,1990,11,train
46599,1990-11-23T18:00:00,1990,11,train
46600,1990-11-24T00:00:00,1990,11,train
46601,1990-11-24T06:00:00,1990,11,train
46602,1990-11-24T12:00:00,1990,11,train
46603,1990-11-24T18:00:00,1990,11,train
46604,1990-11-25T00:00:00,1990,11,train
46605,1990-11-25T06:00:00,1990,11,train
46606,1990-11-25T12:00:00,1990,11,train
46607,1990-11-25T18:00:00,1990,11,train
46608,1990-11-26T00:00:00,1990,11,train
46609,1990-11-26T06:00:00,1990,11,train
46610,1990-11-26T12:00:00,1990,11,train
46611,1990-11-26T18:00:00,1990,11,train
46612,1990-11-27T00:00:00,1990,11,train
46613,1990-11-27T06:00:00,1990,11,train
46614,1990-11-27T12:00:00,1990,11,train
46615,1990-11-27T18:00:00,1990,11,train
46616,1990-11-28T00:00:00,1990,11,train
46617,1990-11-28T06:00:00,1990,11,train
46618,1990-11-28T12:00:00,1990,11,train
46619,1990-11-28T18:00:00,1990,11,train
46620,1990-11-29T00:00:00,1990,11,train
46621,1990-11-29T06:00:00,1990,11,train
46622,1990-11-29T12:00:00,1990,11,train
46623,1990-11-29T18:00:00,1990,11,train
46624,1990-11-30T00:00:00,1990,11,train
46625,1990-11-30T06:00:00,1990,11,train
46626,1990-11-30T12:00:00,1990,11,train
46627,1990-11-30T18:00:00,1990,11,train
46628,1990-12-01T00:00:00,1990,12,train
46629,1990-12-01T06:00:00,1990,12,train
46630,1990-12-01T12:00:00,1990,12,train
46631,1990-12-01T18:00:00,1990,12,train
46632,1990-12-02T00:00:00,1990,12,train
46633,1990-12-02T06:00:00,1990,12,train
46634,1990-12-02T12:00:00,1990,12,train
46635,1990-12-02T18:00:00,1990,12,train
46636,1990-12-03T00:00:00,1990,12,train
46637,1990-12-03T06:00:00,1990,12,train
46638,1990-12-03T12:00:00,1990,12,train
46639,1990-12-03T18:00:00,1990,12,train
46640,1990-12-04T00:00:00,1990,12,train
46641,1990-12-04T06:00:00,1990,12,train
46642,1990-12-04T12:00:00,1990,12,train
46643,1990-12-04T18:00:00,1990,12,train
46644,1990-12-05T00:00:00,1990,12,train
46645,1990-12-05T06:00:00,1990,12,train
46646,1990-12-05T12:00:00,1990,12,train
46647,1990-12-05T18:00:00,1990,12,train
46648,1990-12-06T00:00:00,1990,12,train
46649,1990-12-06T06:00:00,1990,12,train
46650,1990-12-06T12:00:00,1990,12,train
46651,1990-12-06T18:00:00,1990,12,train
46652,1990-12-07T00:00:00,1990,12,train
46653,1990-12-07T06:00:00,1990,12,train
46654,1990-12-07T12:00:00,1990,12,train
46655,1990-12-07T18:00:00,1990,12,train
46656,1990-12-08T00:00:00,1990,12,train
46657,1990-12-08T06:00:00,1990,12,train
46658,1990-12-08T12:00:00,1990,12,train
46659,1990-12-08T18:00:00,1990,12,train
46660,1990-12-09T00:00:00,1990,12,train
46661,1990-12-09T06:00:00,1990,12,train
46662,1990-12-09T12:00:00,1990,12,train
46663,1990-12-09T18:00:00,1990,12,train
46664,1990-12-10T00:00:00,1990,12,train
46665,1990-12-10T06:00:00,1990,12,train
46666,1990-12-10T12:00:00,1990,12,train
46667,1990-12-10T18:00:00,1990,12,train
46668,1990-12-11T00:00:00,1990,12,train
46669,1990-12-11T06:00:00,1990,12,train
46670,1990-12-11T12:00:00,1990,12,train
46671,1990-12-11T18:00:00,1990,12,train
46672,1990-12-12T00:00:00,1990,12,train
46673,1990-12-12T06:00:00,1990,12,train
46674,1990-12-12T12:00:00,1990,12,train
46675,1990-12-12T18:00:00,1990,12,train
46676,1990-12-13T00:00:00,1990,12,train
46677,1990-12-13T06:00:00,1990,12,train
46678,1990-12-13T12:00:00,1990,12,train
46679,1990-12-13T18:00:00,1990,12,train
46680,1990-12-14T00:00:00,1990,12,train
46681,1990-12-14T06:00:00,1990,12,train
46682,1990-12-14T12:00:00,1990,12,train
46683,1990-12-14T18:00:00,1990,12,train
46684,1990-12-15T00:00:00,1990,12,train
46685,1990-12-15T06:00:00,1990,12,train
46686,1990-12-15T12:00:00,1990,12,train
46687,1990-12-15T18:00:00,1990,12,train
46688,1990-12-16T00:00:00,1990,12,train
46689,1990-12-16T06:00:00,1990,12,train
46690,1990-12-16T12:00:00,1990,12,train
46691,1990-12-16T18:00:00,1990,12,train
46692,1990-12-17T00:00:00,1990,12,train
46693,1990-12-17T06:00:00,1990,12,train
46694,1990-12-17T12:00:00,1990,12,train
46695,1990-12-17T18:00:00,1990,12,train
46696,1990-12-18T00:00:00,1990,12,train
46697,1990-12-18T06:00:00,1990,12,train
46698,1990-12-18T12:00:00,1990,12,train
46699,1990-12-18T18:00:00,1990,12,train
46700,1990-12-19T00:00:00,1990,12,train
46701,1990-12-19T06:00:00,1990,12,train
46702,1990-12-19T12:00:00,1990,12,train
46703,1990-12-19T18:00:00,1990,12,train
46704,1990-12-20T00:00:00,1990,12,train
46705,1990-12-20T06:00:00,1990,12,train
46706,1990-12-20T12:00:00,1990,12,train
46707,1990-12-20T18:00:00,1990,12,train
46708,1990-12-21T00:00:00,1990,12,train
46709,1990-12-21T06:00:00,1990,12,train
46710,1990-12-21T12:00:00,1990,12,train
46711,1990-12-21T18:00:00,1990,12,train
46712,1990-12-22T00:00:00,1990,12,train
46713,1990-12-22T06:00:00,1990,12,train
46714,1990-12-22T12:00:00,1990,12,train
46715,1990-12-22T18:00:00,1990,12,train
46716,1990-12-23T00:00:00,1990,12,train
46717,1990-12-23T06:00:00,1990,12,train
46718,1990-12-23T12:00:00,1990,12,train
46719,1990-12-23T18:00:00,1990,12,train
46720,1990-12-24T00:00:00,1990,12,train
46721,1990-12-24T06:00:00,1990,12,train
46722,1990-12-24T12:00:00,1990,12,train
46723,1990-12-24T18:00:00,1990,12,train
46724,1990-12-25T00:00:00,1990,12,train
46725,1990-12-25T06:00:00,1990,12,train
46726,1990-12-25T12:00:00,1990,12,train
46727,1990-12-25T18:00:00,1990,12,train
46728,1990-12-26T00:00:00,1990,12,train
46729,1990-12-26T06:00:00,1990,12,train
46730,1990-12-26T12:00:00,1990,12,train
46731,1990-12-26T18:00:00,1990,12,train
46732,1990-12-27T00:00:00,1990,12,train
46733,1990-12-27T06:00:00,1990,12,train
46734,1990-12-27T12:00:00,1990,12,train
46735,1990-12-27T18:00:00,1990,12,train
46736,1990-12-28T00:00:00,1990,12,train
46737,1990-12-28T06:00:00,1990,12,train
46738,1990-12-28T12:00:00,1990,12,train
46739,1990-12-28T18:00:00,1990,12,train
46740,1990-12-29T00:00:00,1990,12,train
46741,1990-12-29T06:00:00,1990,12,train
46742,1990-12-29T12:00:00,1990,12,train
46743,1990-12-29T18:00:00,1990,12,train
46744,1990-12-30T00:00:00,1990,12,train
46745,1990-12-30T06:00:00,1990,12,train
46746,1990-12-30T12:00:00,1990,12,train
46747,1990-12-30T18:00:00,1990,12,train
46748,1990-12-31T00:00:00,1990,12,train
46749,1990-12-31T06:00:00,1990,12,train
46750,1990-12-31T12:00:00,1990,12,train
46751,1990-12-31T18:00:00,1990,12,train
46752,1991-01-01T00:00:00,1991,1,train
46753,1991-01-01T06:00:00,1991,1,train
46754,1991-01-01T12:00:00,1991,1,train
46755,1991-01-01T18:00:00,1991,1,train
46756,1991-01-02T00:00:00,1991,1,train
46757,1991-01-02T06:00:00,1991,1,train
46758,1991-01-02T12:00:00,1991,1,train
46759,1991-01-02T18:00:00,1991,1,train
46760,1991-01-03T00:00:00,1991,1,train
46761,1991-01-03T06:00:00,1991,1,train
46762,1991-01-03T12:00:00,1991,1,train
46763,1991-01-03T18:00:00,1991,1,train
46764,1991-01-04T00:00:00,1991,1,train
46765,1991-01-04T06:00:00,1991,1,train
46766,1991-01-04T12:00:00,1991,1,train
46767,1991-01-04T18:00:00,1991,1,train
46768,1991-01-05T00:00:00,1991,1,train
46769,1991-01-05T06:00:00,1991,1,train
46770,1991-01-05T12:00:00,1991,1,train
46771,1991-01-05T18:00:00,1991,1,train
46772,1991-01-06T00:00:00,1991,1,train
46773,1991-01-06T06:00:00,1991,1,train
46774,1991-01-06T12:00:00,1991,1,train
46775,1991-01-06T18:00:00,1991,1,train
46776,1991-01-07T00:00:00,1991,1,train
46777,1991-01-07T06:00:00,1991,1,train
46778,1991-01-07T12:00:00,1991,1,train
46779,1991-01-07T18:00:00,1991,1,train
46780,1991-01-08T00:00:00,1991,1,train
46781,1991-01-08T06:00:00,1991,1,train
46782,1991-01-08T12:00:00,1991,1,train
46783,1991-01-08T18:00:00,1991,1,train
46784,1991-01-09T00:00:00,1991,1,train
46785,1991-01-09T06:00:00,1991,1,train
46786,1991-01-09T12:00:00,1991,1,train
46787,1991-01-09T18:00:00,1991,1,train
46788,1991-01-10T00:00:00,1991,1,train
46789,1991-01-10T06:00:00,1991,1,train
46790,1991-01-10T12:00:00,1991,1,train
46791,1991-01-10T18:00:00,1991,1,train
46792,1991-01-11T00:00:00,1991,1,train
46793,1991-01-11T06:00:00,1991,1,train
46794,1991-01-11T12:00:00,1991,1,train
46795,1991-01-11T18:00:00,1991,1,train
46796,1991-01-12T00:00:00,1991,1,train
46797,1991-01-12T06:00:00,1991,1,train
46798,1991-01-12T12:00:00,1991,1,train
46799,1991-01-12T18:00:00,1991,1,train
46800,1991-01-13T00:00:00,1991,1,train
46801,1991-01-13T06:00:00,1991,1,train
46802,1991-01-13T12:00:00,1991,1,train
46803,1991-01-13T18:00:00,1991,1,train
46804,1991-01-14T00:00:00,1991,1,train
46805,1991-01-14T06:00:00,1991,1,train
46806,1991-01-14T12:00:00,1991,1,train
46807,1991-01-14T18:00:00,1991,1,train
46808,1991-01-15T00:00:00,1991,1,train
46809,1991-01-15T06:00:00,1991,1,train
46810,1991-01-15T12:00:00,1991,1,train
46811,1991-01-15T18:00:00,1991,1,train
46812,1991-01-16T00:00:00,1991,1,train
46813,1991-01-16T06:00:00,1991,1,train
46814,1991-01-16T12:00:00,1991,1,train
46815,1991-01-16T18:00:00,1991,1,train
46816,1991-01-17T00:00:00,1991,1,train
46817,1991-01-17T06:00:00,1991,1,train
46818,1991-01-17T12:00:00,1991,1,train
46819,1991-01-17T18:00:00,1991,1,train
46820,1991-01-18T00:00:00,1991,1,train
46821,1991-01-18T06:00:00,1991,1,train
46822,1991-01-18T12:00:00,1991,1,train
46823,1991-01-18T18:00:00,1991,1,train
46824,1991-01-19T00:00:00,1991,1,train
46825,1991-01-19T06:00:00,1991,1,train
46826,1991-01-19T12:00:00,1991,1,train
46827,1991-01-19T18:00:00,1991,1,train
46828,1991-01-20T00:00:00,1991,1,train
46829,1991-01-20T06:00:00,1991,1,train
46830,1991-01-20T12:00:00,1991,1,train
46831,1991-01-20T18:00:00,1991,1,train
46832,1991-01-21T00:00:00,1991,1,train
46833,1991-01-21T06:00:00,1991,1,train
46834,1991-01-21T12:00:00,1991,1,train
46835,1991-01-21T18:00:00,1991,1,train
46836,1991-01-22T00:00:00,1991,1,train
46837,1991-01-22T06:00:00,1991,1,train
46838,1991-01-22T12:00:00,1991,1,train
46839,1991-01-22T18:00:00,1991,1,train
46840,1991-01-23T00:00:00,1991,1,train
46841,1991-01-23T06:00:00,1991,1,train
46842,1991-01-23T12:00:00,1991,1,train
46843,1991-01-23T18:00:00,1991,1,train
46844,1991-01-24T00:00:00,1991,1,train
46845,1991-01-24T06:00:00,1991,1,train
46846,1991-01-24T12:00:00,1991,1,train
46847,1991-01-24T18:00:00,1991,1,train
46848,1991-01-25T00:00:00,1991,1,train
46849,1991-01-25T06:00:00,1991,1,train
46850,1991-01-25T12:00:00,1991,1,train
46851,1991-01-25T18:00:00,1991,1,train
46852,1991-01-26T00:00:00,1991,1,train
46853,1991-01-26T06:00:00,1991,1,train
46854,1991-01-26T12:00:00,1991,1,train
46855,1991-01-26T18:00:00,1991,1,train
46856,1991-01-27T00:00:00,1991,1,train
46857,1991-01-27T06:00:00,1991,1,train
46858,1991-01-27T12:00:00,1991,1,train
46859,1991-01-27T18:00:00,1991,1,train
46860,1991-01-28T00:00:00,1991,1,train
46861,1991-01-28T06:00:00,1991,1,train
46862,1991-01-28T12:00:00,1991,1,train
46863,1991-01-28T18:00:00,1991,1,train
46864,1991-01-29T00:00:00,1991,1,train
46865,1991-01-29T06:00:00,1991,1,train
46866,1991-01-29T12:00:00,1991,1,train
46867,1991-01-29T18:00:00,1991,1,train
46868,1991-01-30T00:00:00,1991,1,train
46869,1991-01-30T06:00:00,1991,1,train
46870,1991-01-30T12:00:00,1991,1,train
46871,1991-01-30T18:00:00,1991,1,train
46872,1991-01-31T00:00:00,1991,1,train
46873,1991-01-31T06:00:00,1991,1,train
46874,1991-01-31T12:00:00,1991,1,train
46875,1991-01-31T18:00:00,1991,1,train
46876,1991-02-01T00:00:00,1991,2,train
46877,1991-02-01T06:00:00,1991,2,train
46878,1991-02-01T12:00:00,1991,2,train
46879,1991-02-01T18:00:00,1991,2,train
46880,1991-02-02T00:00:00,1991,2,train
46881,1991-02-02T06:00:00,1991,2,train
46882,1991-02-02T12:00:00,1991,2,train
46883,1991-02-02T18:00:00,1991,2,train
46884,1991-02-03T00:00:00,1991,2,train
46885,1991-02-03T06:00:00,1991,2,train
46886,1991-02-03T12:00:00,1991,2,train
46887,1991-02-03T18:00:00,1991,2,train
46888,1991-02-04T00:00:00,1991,2,train
46889,1991-02-04T06:00:00,1991,2,train
46890,1991-02-04T12:00:00,1991,2,train
46891,1991-02-04T18:00:00,1991,2,train
46892,1991-02-05T00:00:00,1991,2,train
46893,1991-02-05T06:00:00,1991,2,train
46894,1991-02-05T12:00:00,1991,2,train
46895,1991-02-05T18:00:00,1991,2,train
46896,1991-02-06T00:00:00,1991,2,train
46897,1991-02-06T06:00:00,1991,2,train
46898,1991-02-06T12:00:00,1991,2,train
46899,1991-02-06T18:00:00,1991,2,train
46900,1991-02-07T00:00:00,1991,2,train
46901,1991-02-07T06:00:00,1991,2,train
46902,1991-02-07T12:00:00,1991,2,train
46903,1991-02-07T18:00:00,1991,2,train
46904,1991-02-08T00:00:00,1991,2,train
46905,1991-02-08T06:00:00,1991,2,train
46906,1991-02-08T12:00:00,1991,2,train
46907,1991-02-08T18:00:00,1991,2,train
46908,1991-02-09T00:00:00,1991,2,train
46909,1991-02-09T06:00:00,1991,2,train
46910,1991-02-09T12:00:00,1991,2,train
46911,1991-02-09T18:00:00,1991,2,train
46912,1991-02-10T00:00:00,1991,2,train
46913,1991-02-10T06:00:00,1991,2,train
46914,1991-02-10T12:00:00,1991,2,train
46915,1991-02-10T18:00:00,1991,2,train
46916,1991-02-11T00:00:00,1991,2,train
46917,1991-02-11T06:00:00,1991,2,train
46918,1991-02-11T12:00:00,1991,2,train
46919,1991-02-11T18:00:00,1991,2,train
46920,1991-02-12T00:00:00,1991,2,train
46921,1991-02-12T06:00:00,1991,2,train
46922,1991-02-12T12:00:00,1991,2,train
46923,1991-02-12T18:00:00,1991,2,train
46924,1991-02-13T00:00:00,1991,2,train
46925,1991-02-13T06:00:00,1991,2,train
46926,1991-02-13T12:00:00,1991,2,train
46927,1991-02-13T18:00:00,1991,2,train
46928,1991-02-14T00:00:00,1991,2,train
46929,1991-02-14T06:00:00,1991,2,train
46930,1991-02-14T12:00:00,1991,2,train
46931,1991-02-14T18:00:00,1991,2,train
46932,1991-02-15T00:00:00,1991,2,train
46933,1991-02-15T06:00:00,1991,2,train
46934,1991-02-15T12:00:00,1991,2,train
46935,1991-02-15T18:00:00,1991,2,train
46936,1991-02-16T00:00:00,1991,2,train
46937,1991-02-16T06:00:00,1991,2,train
46938,1991-02-16T12:00:00,1991,2,train
46939,1991-02-16T18:00:00,1991,2,train
46940,1991-02-17T00:00:00,1991,2,train
46941,1991-02-17T06:00:00,1991,2,train
46942,1991-02-17T12:00:00,1991,2,train
46943,1991-02-17T18:00:00,1991,2,train
46944,1991-02-18T00:00:00,1991,2,train
46945,1991-02-18T06:00:00,1991,2,train
46946,1991-02-18T12:00:00,1991,2,train
46947,1991-02-18T18:00:00,1991,2,train
46948,1991-02-19T00:00:00,1991,2,train
46949,1991-02-19T06:00:00,1991,2,train
46950,1991-02-19T12:00:00,1991,2,train
46951,1991-02-19T18:00:00,1991,2,train
46952,1991-02-20T00:00:00,1991,2,train
46953,1991-02-20T06:00:00,1991,2,train
46954,1991-02-20T12:00:00,1991,2,train
46955,1991-02-20T18:00:00,1991,2,train
46956,1991-02-21T00:00:00,1991,2,train
46957,1991-02-21T06:00:00,1991,2,train
46958,1991-02-21T12:00:00,1991,2,train
46959,1991-02-21T18:00:00,1991,2,train
46960,1991-02-22T00:00:00,1991,2,train
46961,1991-02-22T06:00:00,1991,2,train
46962,1991-02-22T12:00:00,1991,2,train
46963,1991-02-22T18:00:00,1991,2,train
46964,1991-02-23T00:00:00,1991,2,train
46965,1991-02-23T06:00:00,1991,2,train
46966,1991-02-23T12:00:00,1991,2,train
46967,1991-02-23T18:00:00,1991,2,train
46968,1991-02-24T00:00:00,1991,2,train
46969,1991-02-24T06:00:00,1991,2,train
46970,1991-02-24T12:00:00,1991,2,train
46971,1991-02-24T18:00:00,1991,2,train
46972,1991-02-25T00:00:00,1991,2,train
46973,1991-02-25T06:00:00,1991,2,train
46974,1991-02-25T12:00:00,1991,2,train
46975,1991-02-25T18:00:00,1991,2,train
