station_id,usaf,wban,name,country,state,icao,latitude,longitude,elevation_m,era5_lat_idx,era5_lon_idx,era5_grid_lat,era5_grid_lon,distance_to_grid_km,era5_grid_id,split,era5_temporal_overlap,file,size_bytes
06727099999,067270,99999,VISP,CH,,,46.3,7.85,+0642.0,91,5,46.499999999999986,7.499999999999999,34.855,91:5,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06727099999.csv,2908738
06728099999,067280,99999,GRAECHEN,CH,,,46.2,7.833,+1605.2,91,5,46.499999999999986,7.499999999999999,42.024,91:5,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06728099999.csv,2751976
06730099999,067300,99999,JUNGFRAUJOCH,CH,,,46.55,7.983,+3576.0,91,5,46.499999999999986,7.499999999999999,37.368,91:5,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06730099999.csv,3100100
06733099999,067330,99999,BOLTIGEN,CH,,,46.633,7.383,+0820.0,91,5,46.499999999999986,7.499999999999999,17.283,91:5,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06733099999.csv,3022283
06734099999,067340,99999,INTERLAKEN,CH,,LSMI,46.667,7.867,+0578.6,91,5,46.499999999999986,7.499999999999999,33.638,91:5,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06734099999.csv,2964359
06735099999,067350,99999,ADELBODEN,CH,,,46.5,7.567,+1328.1,91,5,46.499999999999986,7.499999999999999,5.128,91:5,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06735099999.csv,3001049
06739099999,067390,99999,EGGISHORN,CH,,,46.433,8.083,+2893.0,91,5,46.499999999999986,7.499999999999999,45.268,91:5,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06739099999.csv,2816325
06740099999,067400,99999,TITLIS,CH,,,46.767,8.433,+3094.3,91,6,46.499999999999986,9.0,52.494,91:6,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06740099999.csv,2654519
06744099999,067440,99999,GRIMSEL-HOSPIZ,CH,,,46.567,8.333,+1965.0,91,6,46.499999999999986,9.0,51.563,91:6,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06744099999.csv,3084029
06745099999,067450,99999,ULRICHEN,CH,,LSMC,46.5,8.317,+1347.1,91,6,46.499999999999986,9.0,52.278,91:6,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06745099999.csv,3098085
06747099999,067470,99999,MONTE ROSA,CH,,,45.95,7.817,+2885.0,91,5,46.499999999999986,7.499999999999999,65.84,91:5,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06747099999.csv,938098
06748099999,067480,99999,ZERMATT,CH,,,46.033,7.75,+1624.0,91,5,46.499999999999986,7.499999999999999,55.37,91:5,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06748099999.csv,2990956
06749099999,067490,99999,GORNERGRAT,CH,,,45.983,7.783,+3129.3,91,5,46.499999999999986,7.499999999999999,61.47,91:5,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06749099999.csv,2827208
06750099999,067500,99999,GUETSCH OB ANDERMATT,CH,,,46.65,8.617,+2284.2,91,6,46.499999999999986,9.0,33.693,91:6,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06750099999.csv,3089323
06751099999,067510,99999,ROBIEI,CH,,,46.45,8.517,+1891.0,91,6,46.499999999999986,9.0,37.402,91:6,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06751099999.csv,2971986
06752099999,067520,99999,CEVIO,CH,,,46.317,8.6,+0422.4,91,6,46.499999999999986,9.0,36.805,91:6,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06752099999.csv,2879245
06753099999,067530,99999,PIOTTA,CH,,LSPM,46.517,8.683,+1016.0,91,6,46.499999999999986,9.0,24.333,91:6,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06753099999.csv,3013844
06754099999,067540,99999,MATRO,CH,,,46.417,8.933,+2171.0,91,6,46.499999999999986,9.0,10.56,91:6,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06754099999.csv,2753863
06756099999,067560,99999,ACQUAROSSA-COMPROVASCO,CH,,,46.467,8.933,+0552.0,91,6,46.499999999999986,9.0,6.307,91:6,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06756099999.csv,3048376
06758099999,067580,99999,GRONO,CH,,,46.25,9.167,+0324.3,91,6,46.499999999999986,9.0,30.609,91:6,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06758099999.csv,2887776
06759099999,067590,99999,CIMETTA,CH,,,46.2,8.8,+1648.0,91,6,46.499999999999986,9.0,36.721,91:6,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06759099999.csv,2905727
06760099999,067600,99999,LOCARNO-MONTI,CH,,,46.167,8.783,+0380.0,91,6,46.499999999999986,9.0,40.603,91:6,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06760099999.csv,3295663
06762099999,067620,99999,MAGADINO-CADENAZZO,CH,,,46.167,8.933,+0204.2,91,6,46.499999999999986,9.0,37.384,91:6,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06762099999.csv,8846014
06770099999,067700,99999,LUGANO,CH,,LSZA,46.004,8.911,+0278.9,91,6,46.499999999999986,9.0,55.576,91:6,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06770099999.csv,9215532
06771099999,067710,99999,STABIO,CH,,,45.85,8.933,+0352.4,91,6,46.499999999999986,9.0,72.461,91:6,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06771099999.csv,2888618
06777099999,067770,99999,MONTE GENEROSO,CH,,,45.933,9.017,+1601.2,91,6,46.499999999999986,9.0,63.061,91:6,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06777099999.csv,2983752
06778099999,067780,99999,BUFFALORA,CH,,,46.65,10.267,+1970.0,91,7,46.499999999999986,10.499999999999998,24.4,91:7,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06778099999.csv,3026706
06779099999,067790,99999,SEGL-MARIA,CH,,,46.433,9.767,+1804.2,91,7,46.499999999999986,10.499999999999998,56.632,91:7,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06779099999.csv,3065674
06780099999,067800,99999,WEISSFLUHJOCH,CH,,,46.833,9.817,+2667.0,91,7,46.499999999999986,10.499999999999998,63.932,91:7,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06780099999.csv,3066281
06782099999,067820,99999,DISENTIS-SEDRUN,CH,,,46.7,8.85,+1180.0,91,6,46.499999999999986,9.0,25.018,91:6,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06782099999.csv,3012415
06783099999,067830,99999,S BERNARDINO,CH,,,46.467,9.183,+1638.0,91,6,46.499999999999986,9.0,14.484,91:6,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06783099999.csv,3066234
06784099999,067840,99999,DAVOS,CH,,,46.817,9.85,+1592.0,91,7,46.499999999999986,10.499999999999998,60.855,91:7,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06784099999.csv,2954791
06785099999,067850,99999,AROSA,CH,,,46.8,9.683,+1878.2,91,6,46.499999999999986,9.0,61.892,91:6,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06785099999.csv,2965463
06786099999,067860,99999,CHUR,CH,,,46.867,9.533,+0556.0,91,6,46.499999999999986,9.0,57.606,91:6,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06786099999.csv,3297261
06787099999,067870,99999,ANDEER,CH,,,46.617,9.433,+0989.0,91,6,46.499999999999986,9.0,35.571,91:6,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06787099999.csv,3005899
06788099999,067880,99999,VICOSOPRANO,CH,,,46.35,9.633,+1075.0,91,6,46.499999999999986,9.0,51.304,91:6,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06788099999.csv,3010163
06789099999,067890,99999,ILANZ,CH,,,46.783,9.217,+0698.0,91,6,46.499999999999986,9.0,35.562,91:6,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06789099999.csv,2760220
06790099999,067900,99999,SCHIERS,CH,,,46.983,9.667,+0626.0,91,6,46.499999999999986,9.0,73.944,91:6,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06790099999.csv,2393072
06791099999,067910,99999,PIZ CORVATSCH,CH,,,46.417,9.817,+3299.0,91,7,46.499999999999986,10.499999999999998,53.125,91:7,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06791099999.csv,3032120
06792099999,067920,99999,SAMEDAM,SZ,,,46.533,9.883,+1706.0,91,7,46.499999999999986,10.499999999999998,47.354,91:7,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06792099999.csv,3295023
06793099999,067930,99999,VALBELLA,CH,,,46.75,9.55,+1560.0,91,6,46.499999999999986,9.0,50.367,91:6,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06793099999.csv,2950274
06794099999,067940,99999,POSCHIAVO-ROBBIA,CH,,,46.35,10.067,+1079.1,91,7,46.499999999999986,10.499999999999998,37.144,91:7,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06794099999.csv,3318050
06795099999,067950,99999,PIZ MARTEGNAS,CH,,,46.583,9.533,+2670.0,91,6,46.499999999999986,9.0,41.797,91:6,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06795099999.csv,2967454
06796099999,067960,99999,STA MARIA VAL MUESTAIR,CH,,,46.6,10.433,+1390.0,91,7,46.499999999999986,10.499999999999998,12.243,91:7,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06796099999.csv,3143294
06797099999,067970,99999,PASSO DEL BERNINA,CH,,,46.417,10.017,+2260.2,91,7,46.499999999999986,10.499999999999998,38.132,91:7,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06797099999.csv,3117002
06798099999,067980,99999,SCUOL,CH,,,46.8,10.283,+1295.0,91,7,46.499999999999986,10.499999999999998,37.244,91:7,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06798099999.csv,2963770
06799099999,067990,99999,NALUNS,CH,,,46.817,10.267,+2400.0,91,7,46.499999999999986,10.499999999999998,39.48,91:7,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06799099999.csv,2498563
06806599999,068065,99999,BUOCHS AIRPORT / STANS,CH,,LSZC,46.967,8.4,+0450.0,91,6,46.499999999999986,9.0,69.191,91:6,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06806599999.csv,6175309
06846099999,068460,99999,SCALOTTAS,CH,,,46.717,9.517,+2323.0,91,6,46.499999999999986,9.0,46.281,91:6,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06846099999.csv,49039
06848099999,068480,99999,PFAEFERS,CH,,,46.933,9.502,+1420.0,91,6,46.499999999999986,9.0,61.504,91:6,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06848099999.csv,44985
06990099999,069900,99999,VADUZ,LS,,,47.133,9.517,+0463.0,91,6,46.499999999999986,9.0,80.634,91:6,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/06990099999.csv,3226432
07002099999,070020,99999,BOULOGNE,FR,,,50.733,1.6,+0074.0,94,1,50.999999999999986,1.5,30.507,94:1,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07002099999.csv,3256966
07003099999,070030,99999,LE TOUQUET PARIS PLAGE / LE TOUQUET ELIZABETH II,FR,,LFAT,50.515,1.627,+0011.0,94,1,50.999999999999986,1.5,54.665,94:1,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07003099999.csv,10567636
07005099999,070050,99999,ABBEVILLE,FR,,LFOI,50.143,1.832,+0067.1,93,1,49.5,1.5,75.361,93:1,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07005099999.csv,3233511
07009099999,070090,99999,CALAIS/DUNKERQUE,FR,,,50.967,1.95,+0003.0,94,1,50.999999999999986,1.5,31.714,94:1,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07009099999.csv,3571957
07010099999,070100,99999,DUNKERQUE,FR,,,51.05,2.333,+0017.0,94,2,50.999999999999986,3.0,46.98,94:2,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07010099999.csv,3264572
07015099999,070150,99999,LILLE LESQUIN,FR,,LFQQ,50.562,3.089,+0047.9,94,2,50.999999999999986,3.0,49.104,94:2,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07015099999.csv,9974481
07019099999,070190,99999,BARFLEUR (POINT),FR,,,49.7,-1.267,+0007.0,93,239,49.5,358.5,27.866,93:239,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07019099999.csv,2838381
07020099999,070200,99999,LA HAGUE,FR,,,49.717,-1.933,+0012.0,93,239,49.5,358.5,39.442,93:239,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07020099999.csv,3330825
07022099999,070220,99999,VIGITE DU HAUMET,FR,,,49.65,-1.5,+0130.0,93,239,49.5,358.5,16.679,93:239,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07022099999.csv,2890160
07024099999,070240,99999,MAUPERTUS / CHERBOURG MANCHE,FR,,LFRC,49.65,-1.47,+0139.9,93,239,49.5,358.5,16.819,93:239,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07024099999.csv,10382292
07027099999,070270,99999,CAEN CARPIQUET,FR,,LFRK,49.173,-0.45,+0078.0,93,0,49.5,0.0,48.839,93:0,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07027099999.csv,10065602
07028099999,070280,99999,LE HAVRE OCTEVILLE,FR,,LFOH,49.534,0.088,+0095.4,93,0,49.5,0.0,7.393,93:0,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07028099999.csv,9312652
07029099999,070290,99999,PORT EN BESSIN,FR,,,49.35,-0.767,+0073.0,93,239,49.5,358.5,55.577,93:239,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07029099999.csv,2909482
07031099999,070310,99999,ST GATIEN / DEAUVILLE NORMANDIE,FR,,LFRG,49.365,0.154,+0146.0,93,0,49.5,0.0,18.691,93:0,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07031099999.csv,10088834
07034099999,070340,99999,CARTERET,FR,,,49.367,-1.8,+0065.0,93,239,49.5,358.5,26.255,93:239,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07034099999.csv,2828739
07037099999,070370,99999,ROUEN VALLEE DE SEINE,FR,,LFOP,49.384,1.175,+0156.1,93,1,49.5,1.5,26.805,93:1,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07037099999.csv,10111577
07038034061,070380,34061,FAUVILLE,FR,,LFOE,49.029,1.22,+0141.4,93,1,49.5,1.5,56.176,93:1,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07038034061.csv,10393591
07040099999,070400,99999,DIEPPE,FR,,,49.933,1.1,+0038.0,93,1,49.5,1.5,56.082,93:1,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07040099999.csv,3267608
07046099999,070460,99999,LE HAVRE-OCTEVILLE,FR,,,49.533,0.083,+0094.0,93,0,49.5,0.0,7.026,93:0,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07046099999.csv,3743074
07053099999,070530,99999,CORMEILLES,FR,,,49.083,2.033,+0088.0,93,1,49.5,1.5,60.367,93:1,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07053099999.csv,679694
07055099999,070550,99999,BEAUVAIS TILLE,FR,,LFOB,49.454,2.113,+0109.4,93,1,49.5,1.5,44.583,93:1,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07055099999.csv,10046541
07059099999,070590,99999,MEAULTE,FR,,,49.967,2.704,+0111.0,93,2,49.5,3.0,56.117,93:2,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07059099999.csv,3613733
07061099999,070610,99999,ST. QUENTIN/ROUPY,FR,,LFOW,49.817,3.2,+0101.0,93,2,49.5,3.0,38.075,93:2,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07061099999.csv,3274166
07064099999,070640,99999,BERRY-AU-BAC,FR,,,0.0,0.0,-0999.0,60,0,0.0,0.0,0.0,60:0,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07064099999.csv,677
07072099999,070720,99999,REIMS-PRUNAY,FR,,LFQA,49.217,4.15,+0096.0,93,3,49.5,4.5,40.408,93:3,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07072099999.csv,9689309
07075099999,070750,99999,CHARLEVILLE MEZIERES,FR,,LFQV,49.784,4.647,+0149.0,93,3,49.5,4.5,33.306,93:3,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07075099999.csv,3783786
07093099999,070930,99999,METZ NANCY LORRAINE,FR,,LFJL,48.982,6.251,+0265.2,93,4,49.5,6.0,60.413,93:4,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07093099999.csv,10240892
07100099999,071000,99999,OUESSANT,FR,,,48.483,-5.05,+0068.0,92,237,47.99999999999999,355.5,67.405,92:237,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07100099999.csv,3277089
07102099999,071020,99999,POINTE ST MATHIEU,FR,,,48.333,-4.767,+0017.0,92,237,47.99999999999999,355.5,41.99,92:237,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07102099999.csv,2847039
07103099999,071030,99999,POINTE DU RAZ,FR,,,48.033,-4.733,+0089.0,92,237,47.99999999999999,355.5,17.715,92:237,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07103099999.csv,2549785
07106099999,071060,99999,LANDIVISIAU,FR,,LFRJ,48.53,-4.152,+0106.1,92,237,47.99999999999999,355.5,64.317,92:237,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07106099999.csv,10417469
07107099999,071070,99999,BRIGNOGAN,FR,,,48.683,-4.333,+0018.0,92,237,47.99999999999999,355.5,76.943,92:237,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07107099999.csv,2864446
07109099999,071090,99999,LANVEOC POULMIC,FR,,LFRL,48.282,-4.445,+0087.5,92,237,47.99999999999999,355.5,31.621,92:237,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07109099999.csv,10228469
07110099999,071100,99999,GUIPAVAS / BREST BRETAGNE,FR,,LFRB,48.448,-4.419,+0099.1,92,237,47.99999999999999,355.5,50.175,92:237,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07110099999.csv,10507529
07116099999,071160,99999,BATZ ISLAND,FR,,,48.75,-4.017,+0037.0,93,237,49.5,355.5,90.499,93:237,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07116099999.csv,2915094
07117099999,071170,99999,PLOUMANAC'H PERROS GUIREC,FR,,,48.833,-3.467,+0058.0,93,238,49.5,357.0,81.569,93:238,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07117099999.csv,3403160
07118099999,071180,99999,LANNION,FR,,LFRO,48.754,-3.472,+0088.4,93,238,49.5,357.0,89.78,93:238,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07118099999.csv,7969408
07120099999,071200,99999,SAINT BRIEUC ARMOR,FR,,LFRT,48.538,-2.854,+0138.1,92,238,47.99999999999999,357.0,60.791,92:238,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07120099999.csv,8865885
07121099999,071210,99999,BREHAT ISLAND,FR,,,48.85,-3.0,+0036.0,93,238,49.5,357.0,72.277,93:238,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07121099999.csv,2818700
07125099999,071250,99999,DINARD PLEURTUIT SAINT MALO,FR,,LFRD,48.588,-2.08,+0066.8,92,239,47.99999999999999,358.5,78.204,92:239,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07125099999.csv,10150386
07130099999,071300,99999,RENNES SAINT JACQUES,FR,,LFRN,48.07,-1.735,+0037.8,92,239,47.99999999999999,358.5,19.128,92:239,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07130099999.csv,10108248
07133099999,071330,99999,POINTE DU ROC,FR,,,48.833,-1.617,+0042.0,93,239,49.5,358.5,74.653,93:239,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07133099999.csv,2902735
07134099999,071340,99999,LAVAL-ETRONNIER,FR,,LFOV,48.033,-0.733,+0097.0,92,0,47.99999999999999,0.0,54.644,92:0,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07134099999.csv,9583481
07139099999,071390,99999,ALENCON/VALFRAMBERT,FR,,LFOF,48.45,0.117,+0141.0,92,0,47.99999999999999,0.0,50.783,92:0,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07139099999.csv,3682974
07140099999,071400,99999,CHATEAUDUN,FR,,LFOC,48.058,1.377,+0132.0,92,1,47.99999999999999,1.5,11.192,92:1,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07140099999.csv,3101982
07143099999,071430,99999,CHARTRES/CHAMPOL,FR,,LFOR,48.467,1.517,+0156.0,92,1,47.99999999999999,1.5,51.943,92:1,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07143099999.csv,3723267
07145099999,071450,99999,TRAPPES,FR,,,48.767,2.0,+0168.0,93,1,49.5,1.5,89.255,93:1,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07145099999.csv,3555750
07146099999,071460,99999,TOUSSUS LE NOBLE / PARIS SACLAY VERSAILLES,FR,,LFPN,48.752,2.106,+0164.0,93,1,49.5,1.5,94.139,93:1,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07146099999.csv,10151909
07147099999,071470,99999,VILLACOUBLAY VELIZY,FR,,LFPV,48.774,2.202,+0178.0,93,1,49.5,1.5,95.524,93:1,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07147099999.csv,10023577
07149099999,071490,99999,ORLY,FR,,LFPO,48.725,2.359,+0088.7,92,2,47.99999999999999,3.0,93.496,92:2,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07149099999.csv,10109788
07150099999,071500,99999,LE BOURGET,FR,,LFPB,48.969,2.441,+0066.4,93,2,49.5,3.0,71.648,93:2,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07150099999.csv,9968220
07151599999,071515,99999,CASTRES MAZAMET,FR,,LFCK,43.556,2.289,+0240.2,89,2,43.499999999999986,3.0,57.658,89:2,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07151599999.csv,5670671
07153099999,071530,99999,MELUN VILLAROCHE,FR,,LFPM,48.605,2.671,+0092.0,92,2,47.99999999999999,3.0,71.539,92:2,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07153099999.csv,9620682
07156099999,071560,99999,PARIS-MONTSOURIS,FR,,,48.817,2.333,+0077.0,93,2,49.5,3.0,90.112,93:2,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07156099999.csv,3298713
07157099999,071570,99999,CHARLES DE GAULLE,FR,,LFPG,49.013,2.55,+0119.5,93,2,49.5,3.0,63.237,93:2,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07157099999.csv,10616131
07160499999,071604,99999,MORLAIX PLOUJEAN,FR,,LFRU,48.603,-3.816,+0082.9,92,237,47.99999999999999,355.5,83.997,92:237,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07160499999.csv,3335067
07165099999,071650,99999,CHALONS VATRY,FR,,LFOK,48.776,4.184,+0178.9,93,3,49.5,4.5,83.723,93:3,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07165099999.csv,6074992
07166099999,071660,99999,VATRY AERO,FR,,,48.767,4.15,+0179.0,93,3,49.5,4.5,85.391,93:3,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07166099999.csv,3577092
07168099999,071680,99999,TROYES BARBEREY,FR,,LFQB,48.322,4.017,+0118.3,92,3,47.99999999999999,4.5,50.65,92:3,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07168099999.csv,9543400
07169099999,071690,99999,SAINT DIZIER ROBINSON,FR,,LFSI,48.636,4.899,+0139.6,92,3,47.99999999999999,4.5,76.627,92:3,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07169099999.csv,5976510
07179034051,071790,34051,TOUL ROSIERES,FR,,LFSL,48.783,5.983,+0285.9,93,4,49.5,6.0,79.736,93:4,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07179034051.csv,6062157
07180099999,071800,99999,NANCY ESSEY,FR,,LFSN,48.692,6.23,+0228.9,92,4,47.99999999999999,6.0,78.802,92:4,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07180099999.csv,9600335
07181099999,071810,99999,NANCY OCHEY,FR,,LFSO,48.583,5.955,+0337.1,92,4,47.99999999999999,6.0,64.912,92:4,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07181099999.csv,9612973
07182599999,071825,99999,EPINAL MIRECOURT,FR,,LFSG,48.325,6.07,+0330.4,92,4,47.99999999999999,6.0,36.509,92:4,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07182599999.csv,5739960
07190099999,071900,99999,STRASBOURG ENTZHEIM,FR,,LFST,48.538,7.628,+0153.9,92,5,47.99999999999999,7.499999999999999,60.568,92:5,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07190099999.csv,9965539
07197099999,071970,99999,MEYENHEIM,FR,,LFSC,47.917,7.4,+0211.2,92,5,47.99999999999999,7.499999999999999,11.859,92:5,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07197099999.csv,3173449
07200099999,072000,99999,PENMARCH,FR,,,47.8,-4.367,+0019.0,92,237,47.99999999999999,355.5,24.349,92:237,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/07200099999.csv,2901686
