sample_id,split,context_steps,context_start_idx,context_end_idx,target_idx,context_start,context_end,target_time,lead_hours
train_035827_lead072,train,4,35824,35827,35839,1983-07-10T00:00:00,1983-07-10T18:00:00,1983-07-13T18:00:00,72
train_035855_lead006,train,4,35852,35855,35856,1983-07-17T00:00:00,1983-07-17T18:00:00,1983-07-18T00:00:00,6
train_035855_lead024,train,4,35852,35855,35859,1983-07-17T00:00:00,1983-07-17T18:00:00,1983-07-18T18:00:00,24
train_035855_lead072,train,4,35852,35855,35867,1983-07-17T00:00:00,1983-07-17T18:00:00,1983-07-20T18:00:00,72
train_035884_lead006,train,4,35881,35884,35885,1983-07-24T06:00:00,1983-07-25T00:00:00,1983-07-25T06:00:00,6
train_035884_lead024,train,4,35881,35884,35888,1983-07-24T06:00:00,1983-07-25T00:00:00,1983-07-26T00:00:00,24
train_035884_lead072,train,4,35881,35884,35896,1983-07-24T06:00:00,1983-07-25T00:00:00,1983-07-28T00:00:00,72
train_035912_lead006,train,4,35909,35912,35913,1983-07-31T06:00:00,1983-08-01T00:00:00,1983-08-01T06:00:00,6
train_035912_lead024,train,4,35909,35912,35916,1983-07-31T06:00:00,1983-08-01T00:00:00,1983-08-02T00:00:00,24
train_035912_lead072,train,4,35909,35912,35924,1983-07-31T06:00:00,1983-08-01T00:00:00,1983-08-04T00:00:00,72
train_035941_lead006,train,4,35938,35941,35942,1983-08-07T12:00:00,1983-08-08T06:00:00,1983-08-08T12:00:00,6
train_035941_lead024,train,4,35938,35941,35945,1983-08-07T12:00:00,1983-08-08T06:00:00,1983-08-09T06:00:00,24
train_035941_lead072,train,4,35938,35941,35953,1983-08-07T12:00:00,1983-08-08T06:00:00,1983-08-11T06:00:00,72
train_035969_lead006,train,4,35966,35969,35970,1983-08-14T12:00:00,1983-08-15T06:00:00,1983-08-15T12:00:00,6
train_035969_lead024,train,4,35966,35969,35973,1983-08-14T12:00:00,1983-08-15T06:00:00,1983-08-16T06:00:00,24
train_035969_lead072,train,4,35966,35969,35981,1983-08-14T12:00:00,1983-08-15T06:00:00,1983-08-18T06:00:00,72
train_035998_lead006,train,4,35995,35998,35999,1983-08-21T18:00:00,1983-08-22T12:00:00,1983-08-22T18:00:00,6
train_035998_lead024,train,4,35995,35998,36002,1983-08-21T18:00:00,1983-08-22T12:00:00,1983-08-23T12:00:00,24
train_035998_lead072,train,4,35995,35998,36010,1983-08-21T18:00:00,1983-08-22T12:00:00,1983-08-25T12:00:00,72
train_036026_lead006,train,4,36023,36026,36027,1983-08-28T18:00:00,1983-08-29T12:00:00,1983-08-29T18:00:00,6
train_036026_lead024,train,4,36023,36026,36030,1983-08-28T18:00:00,1983-08-29T12:00:00,1983-08-30T12:00:00,24
train_036026_lead072,train,4,36023,36026,36038,1983-08-28T18:00:00,1983-08-29T12:00:00,1983-09-01T12:00:00,72
train_036055_lead006,train,4,36052,36055,36056,1983-09-05T00:00:00,1983-09-05T18:00:00,1983-09-06T00:00:00,6
train_036055_lead024,train,4,36052,36055,36059,1983-09-05T00:00:00,1983-09-05T18:00:00,1983-09-06T18:00:00,24
train_036055_lead072,train,4,36052,36055,36067,1983-09-05T00:00:00,1983-09-05T18:00:00,1983-09-08T18:00:00,72
train_036083_lead006,train,4,36080,36083,36084,1983-09-12T00:00:00,1983-09-12T18:00:00,1983-09-13T00:00:00,6
train_036083_lead024,train,4,36080,36083,36087,1983-09-12T00:00:00,1983-09-12T18:00:00,1983-09-13T18:00:00,24
train_036083_lead072,train,4,36080,36083,36095,1983-09-12T00:00:00,1983-09-12T18:00:00,1983-09-15T18:00:00,72
train_036112_lead006,train,4,36109,36112,36113,1983-09-19T06:00:00,1983-09-20T00:00:00,1983-09-20T06:00:00,6
train_036112_lead024,train,4,36109,36112,36116,1983-09-19T06:00:00,1983-09-20T00:00:00,1983-09-21T00:00:00,24
train_036112_lead072,train,4,36109,36112,36124,1983-09-19T06:00:00,1983-09-20T00:00:00,1983-09-23T00:00:00,72
train_036140_lead006,train,4,36137,36140,36141,1983-09-26T06:00:00,1983-09-27T00:00:00,1983-09-27T06:00:00,6
train_036140_lead024,train,4,36137,36140,36144,1983-09-26T06:00:00,1983-09-27T00:00:00,1983-09-28T00:00:00,24
train_036140_lead072,train,4,36137,36140,36152,1983-09-26T06:00:00,1983-09-27T00:00:00,1983-09-30T00:00:00,72
train_036169_lead006,train,4,36166,36169,36170,1983-10-03T12:00:00,1983-10-04T06:00:00,1983-10-04T12:00:00,6
train_036169_lead024,train,4,36166,36169,36173,1983-10-03T12:00:00,1983-10-04T06:00:00,1983-10-05T06:00:00,24
train_036169_lead072,train,4,36166,36169,36181,1983-10-03T12:00:00,1983-10-04T06:00:00,1983-10-07T06:00:00,72
train_036198_lead006,train,4,36195,36198,36199,1983-10-10T18:00:00,1983-10-11T12:00:00,1983-10-11T18:00:00,6
train_036198_lead024,train,4,36195,36198,36202,1983-10-10T18:00:00,1983-10-11T12:00:00,1983-10-12T12:00:00,24
train_036198_lead072,train,4,36195,36198,36210,1983-10-10T18:00:00,1983-10-11T12:00:00,1983-10-14T12:00:00,72
train_036226_lead006,train,4,36223,36226,36227,1983-10-17T18:00:00,1983-10-18T12:00:00,1983-10-18T18:00:00,6
train_036226_lead024,train,4,36223,36226,36230,1983-10-17T18:00:00,1983-10-18T12:00:00,1983-10-19T12:00:00,24
train_036226_lead072,train,4,36223,36226,36238,1983-10-17T18:00:00,1983-10-18T12:00:00,1983-10-21T12:00:00,72
train_036255_lead006,train,4,36252,36255,36256,1983-10-25T00:00:00,1983-10-25T18:00:00,1983-10-26T00:00:00,6
train_036255_lead024,train,4,36252,36255,36259,1983-10-25T00:00:00,1983-10-25T18:00:00,1983-10-26T18:00:00,24
train_036255_lead072,train,4,36252,36255,36267,1983-10-25T00:00:00,1983-10-25T18:00:00,1983-10-28T18:00:00,72
train_036283_lead006,train,4,36280,36283,36284,1983-11-01T00:00:00,1983-11-01T18:00:00,1983-11-02T00:00:00,6
train_036283_lead024,train,4,36280,36283,36287,1983-11-01T00:00:00,1983-11-01T18:00:00,1983-11-02T18:00:00,24
train_036283_lead072,train,4,36280,36283,36295,1983-11-01T00:00:00,1983-11-01T18:00:00,1983-11-04T18:00:00,72
train_036312_lead006,train,4,36309,36312,36313,1983-11-08T06:00:00,1983-11-09T00:00:00,1983-11-09T06:00:00,6
train_036312_lead024,train,4,36309,36312,36316,1983-11-08T06:00:00,1983-11-09T00:00:00,1983-11-10T00:00:00,24
train_036312_lead072,train,4,36309,36312,36324,1983-11-08T06:00:00,1983-11-09T00:00:00,1983-11-12T00:00:00,72
train_036340_lead006,train,4,36337,36340,36341,1983-11-15T06:00:00,1983-11-16T00:00:00,1983-11-16T06:00:00,6
train_036340_lead024,train,4,36337,36340,36344,1983-11-15T06:00:00,1983-11-16T00:00:00,1983-11-17T00:00:00,24
train_036340_lead072,train,4,36337,36340,36352,1983-11-15T06:00:00,1983-11-16T00:00:00,1983-11-19T00:00:00,72
train_036369_lead006,train,4,36366,36369,36370,1983-11-22T12:00:00,1983-11-23T06:00:00,1983-11-23T12:00:00,6
train_036369_lead024,train,4,36366,36369,36373,1983-11-22T12:00:00,1983-11-23T06:00:00,1983-11-24T06:00:00,24
train_036369_lead072,train,4,36366,36369,36381,1983-11-22T12:00:00,1983-11-23T06:00:00,1983-11-26T06:00:00,72
train_036397_lead006,train,4,36394,36397,36398,1983-11-29T12:00:00,1983-11-30T06:00:00,1983-11-30T12:00:00,6
train_036397_lead024,train,4,36394,36397,36401,1983-11-29T12:00:00,1983-11-30T06:00:00,1983-12-01T06:00:00,24
train_036397_lead072,train,4,36394,36397,36409,1983-11-29T12:00:00,1983-11-30T06:00:00,1983-12-03T06:00:00,72
train_036426_lead006,train,4,36423,36426,36427,1983-12-06T18:00:00,1983-12-07T12:00:00,1983-12-07T18:00:00,6
train_036426_lead024,train,4,36423,36426,36430,1983-12-06T18:00:00,1983-12-07T12:00:00,1983-12-08T12:00:00,24
train_036426_lead072,train,4,36423,36426,36438,1983-12-06T18:00:00,1983-12-07T12:00:00,1983-12-10T12:00:00,72
train_036454_lead006,train,4,36451,36454,36455,1983-12-13T18:00:00,1983-12-14T12:00:00,1983-12-14T18:00:00,6
train_036454_lead024,train,4,36451,36454,36458,1983-12-13T18:00:00,1983-12-14T12:00:00,1983-12-15T12:00:00,24
train_036454_lead072,train,4,36451,36454,36466,1983-12-13T18:00:00,1983-12-14T12:00:00,1983-12-17T12:00:00,72
train_036483_lead006,train,4,36480,36483,36484,1983-12-21T00:00:00,1983-12-21T18:00:00,1983-12-22T00:00:00,6
train_036483_lead024,train,4,36480,36483,36487,1983-12-21T00:00:00,1983-12-21T18:00:00,1983-12-22T18:00:00,24
train_036483_lead072,train,4,36480,36483,36495,1983-12-21T00:00:00,1983-12-21T18:00:00,1983-12-24T18:00:00,72
train_036511_lead006,train,4,36508,36511,36512,1983-12-28T00:00:00,1983-12-28T18:00:00,1983-12-29T00:00:00,6
train_036511_lead024,train,4,36508,36511,36515,1983-12-28T00:00:00,1983-12-28T18:00:00,1983-12-29T18:00:00,24
train_036511_lead072,train,4,36508,36511,36523,1983-12-28T00:00:00,1983-12-28T18:00:00,1983-12-31T18:00:00,72
train_036540_lead006,train,4,36537,36540,36541,1984-01-04T06:00:00,1984-01-05T00:00:00,1984-01-05T06:00:00,6
train_036540_lead024,train,4,36537,36540,36544,1984-01-04T06:00:00,1984-01-05T00:00:00,1984-01-06T00:00:00,24
train_036540_lead072,train,4,36537,36540,36552,1984-01-04T06:00:00,1984-01-05T00:00:00,1984-01-08T00:00:00,72
train_036568_lead006,train,4,36565,36568,36569,1984-01-11T06:00:00,1984-01-12T00:00:00,1984-01-12T06:00:00,6
train_036568_lead024,train,4,36565,36568,36572,1984-01-11T06:00:00,1984-01-12T00:00:00,1984-01-13T00:00:00,24
train_036568_lead072,train,4,36565,36568,36580,1984-01-11T06:00:00,1984-01-12T00:00:00,1984-01-15T00:00:00,72
train_036597_lead006,train,4,36594,36597,36598,1984-01-18T12:00:00,1984-01-19T06:00:00,1984-01-19T12:00:00,6
train_036597_lead024,train,4,36594,36597,36601,1984-01-18T12:00:00,1984-01-19T06:00:00,1984-01-20T06:00:00,24
train_036597_lead072,train,4,36594,36597,36609,1984-01-18T12:00:00,1984-01-19T06:00:00,1984-01-22T06:00:00,72
train_036625_lead006,train,4,36622,36625,36626,1984-01-25T12:00:00,1984-01-26T06:00:00,1984-01-26T12:00:00,6
train_036625_lead024,train,4,36622,36625,36629,1984-01-25T12:00:00,1984-01-26T06:00:00,1984-01-27T06:00:00,24
train_036625_lead072,train,4,36622,36625,36637,1984-01-25T12:00:00,1984-01-26T06:00:00,1984-01-29T06:00:00,72
train_036654_lead006,train,4,36651,36654,36655,1984-02-01T18:00:00,1984-02-02T12:00:00,1984-02-02T18:00:00,6
train_036654_lead024,train,4,36651,36654,36658,1984-02-01T18:00:00,1984-02-02T12:00:00,1984-02-03T12:00:00,24
train_036654_lead072,train,4,36651,36654,36666,1984-02-01T18:00:00,1984-02-02T12:00:00,1984-02-05T12:00:00,72
train_036683_lead006,train,4,36680,36683,36684,1984-02-09T00:00:00,1984-02-09T18:00:00,1984-02-10T00:00:00,6
train_036683_lead024,train,4,36680,36683,36687,1984-02-09T00:00:00,1984-02-09T18:00:00,1984-02-10T18:00:00,24
train_036683_lead072,train,4,36680,36683,36695,1984-02-09T00:00:00,1984-02-09T18:00:00,1984-02-12T18:00:00,72
train_036711_lead006,train,4,36708,36711,36712,1984-02-16T00:00:00,1984-02-16T18:00:00,1984-02-17T00:00:00,6
train_036711_lead024,train,4,36708,36711,36715,1984-02-16T00:00:00,1984-02-16T18:00:00,1984-02-17T18:00:00,24
train_036711_lead072,train,4,36708,36711,36723,1984-02-16T00:00:00,1984-02-16T18:00:00,1984-02-19T18:00:00,72
train_036740_lead006,train,4,36737,36740,36741,1984-02-23T06:00:00,1984-02-24T00:00:00,1984-02-24T06:00:00,6
train_036740_lead024,train,4,36737,36740,36744,1984-02-23T06:00:00,1984-02-24T00:00:00,1984-02-25T00:00:00,24
train_036740_lead072,train,4,36737,36740,36752,1984-02-23T06:00:00,1984-02-24T00:00:00,1984-02-27T00:00:00,72
train_036768_lead006,train,4,36765,36768,36769,1984-03-01T06:00:00,1984-03-02T00:00:00,1984-03-02T06:00:00,6
train_036768_lead024,train,4,36765,36768,36772,1984-03-01T06:00:00,1984-03-02T00:00:00,1984-03-03T00:00:00,24
train_036768_lead072,train,4,36765,36768,36780,1984-03-01T06:00:00,1984-03-02T00:00:00,1984-03-05T00:00:00,72
train_036797_lead006,train,4,36794,36797,36798,1984-03-08T12:00:00,1984-03-09T06:00:00,1984-03-09T12:00:00,6
train_036797_lead024,train,4,36794,36797,36801,1984-03-08T12:00:00,1984-03-09T06:00:00,1984-03-10T06:00:00,24
train_036797_lead072,train,4,36794,36797,36809,1984-03-08T12:00:00,1984-03-09T06:00:00,1984-03-12T06:00:00,72
train_036825_lead006,train,4,36822,36825,36826,1984-03-15T12:00:00,1984-03-16T06:00:00,1984-03-16T12:00:00,6
train_036825_lead024,train,4,36822,36825,36829,1984-03-15T12:00:00,1984-03-16T06:00:00,1984-03-17T06:00:00,24
train_036825_lead072,train,4,36822,36825,36837,1984-03-15T12:00:00,1984-03-16T06:00:00,1984-03-19T06:00:00,72
train_036854_lead006,train,4,36851,36854,36855,1984-03-22T18:00:00,1984-03-23T12:00:00,1984-03-23T18:00:00,6
train_036854_lead024,train,4,36851,36854,36858,1984-03-22T18:00:00,1984-03-23T12:00:00,1984-03-24T12:00:00,24
train_036854_lead072,train,4,36851,36854,36866,1984-03-22T18:00:00,1984-03-23T12:00:00,1984-03-26T12:00:00,72
train_036882_lead006,train,4,36879,36882,36883,1984-03-29T18:00:00,1984-03-30T12:00:00,1984-03-30T18:00:00,6
train_036882_lead024,train,4,36879,36882,36886,1984-03-29T18:00:00,1984-03-30T12:00:00,1984-03-31T12:00:00,24
train_036882_lead072,train,4,36879,36882,36894,1984-03-29T18:00:00,1984-03-30T12:00:00,1984-04-02T12:00:00,72
train_036911_lead006,train,4,36908,36911,36912,1984-04-06T00:00:00,1984-04-06T18:00:00,1984-04-07T00:00:00,6
train_036911_lead024,train,4,36908,36911,36915,1984-04-06T00:00:00,1984-04-06T18:00:00,1984-04-07T18:00:00,24
train_036911_lead072,train,4,36908,36911,36923,1984-04-06T00:00:00,1984-04-06T18:00:00,1984-04-09T18:00:00,72
train_036939_lead006,train,4,36936,36939,36940,1984-04-13T00:00:00,1984-04-13T18:00:00,1984-04-14T00:00:00,6
train_036939_lead024,train,4,36936,36939,36943,1984-04-13T00:00:00,1984-04-13T18:00:00,1984-04-14T18:00:00,24
train_036939_lead072,train,4,36936,36939,36951,1984-04-13T00:00:00,1984-04-13T18:00:00,1984-04-16T18:00:00,72
train_036968_lead006,train,4,36965,36968,36969,1984-04-20T06:00:00,1984-04-21T00:00:00,1984-04-21T06:00:00,6
train_036968_lead024,train,4,36965,36968,36972,1984-04-20T06:00:00,1984-04-21T00:00:00,1984-04-22T00:00:00,24
train_036968_lead072,train,4,36965,36968,36980,1984-04-20T06:00:00,1984-04-21T00:00:00,1984-04-24T00:00:00,72
train_036996_lead006,train,4,36993,36996,36997,1984-04-27T06:00:00,1984-04-28T00:00:00,1984-04-28T06:00:00,6
train_036996_lead024,train,4,36993,36996,37000,1984-04-27T06:00:00,1984-04-28T00:00:00,1984-04-29T00:00:00,24
train_036996_lead072,train,4,36993,36996,37008,1984-04-27T06:00:00,1984-04-28T00:00:00,1984-05-01T00:00:00,72
train_037025_lead006,train,4,37022,37025,37026,1984-05-04T12:00:00,1984-05-05T06:00:00,1984-05-05T12:00:00,6
train_037025_lead024,train,4,37022,37025,37029,1984-05-04T12:00:00,1984-05-05T06:00:00,1984-05-06T06:00:00,24
train_037025_lead072,train,4,37022,37025,37037,1984-05-04T12:00:00,1984-05-05T06:00:00,1984-05-08T06:00:00,72
train_037053_lead006,train,4,37050,37053,37054,1984-05-11T12:00:00,1984-05-12T06:00:00,1984-05-12T12:00:00,6
train_037053_lead024,train,4,37050,37053,37057,1984-05-11T12:00:00,1984-05-12T06:00:00,1984-05-13T06:00:00,24
train_037053_lead072,train,4,37050,37053,37065,1984-05-11T12:00:00,1984-05-12T06:00:00,1984-05-15T06:00:00,72
train_037082_lead006,train,4,37079,37082,37083,1984-05-18T18:00:00,1984-05-19T12:00:00,1984-05-19T18:00:00,6
train_037082_lead024,train,4,37079,37082,37086,1984-05-18T18:00:00,1984-05-19T12:00:00,1984-05-20T12:00:00,24
train_037082_lead072,train,4,37079,37082,37094,1984-05-18T18:00:00,1984-05-19T12:00:00,1984-05-22T12:00:00,72
train_037110_lead006,train,4,37107,37110,37111,1984-05-25T18:00:00,1984-05-26T12:00:00,1984-05-26T18:00:00,6
train_037110_lead024,train,4,37107,37110,37114,1984-05-25T18:00:00,1984-05-26T12:00:00,1984-05-27T12:00:00,24
train_037110_lead072,train,4,37107,37110,37122,1984-05-25T18:00:00,1984-05-26T12:00:00,1984-05-29T12:00:00,72
train_037139_lead006,train,4,37136,37139,37140,1984-06-02T00:00:00,1984-06-02T18:00:00,1984-06-03T00:00:00,6
train_037139_lead024,train,4,37136,37139,37143,1984-06-02T00:00:00,1984-06-02T18:00:00,1984-06-03T18:00:00,24
train_037139_lead072,train,4,37136,37139,37151,1984-06-02T00:00:00,1984-06-02T18:00:00,1984-06-05T18:00:00,72
train_037168_lead006,train,4,37165,37168,37169,1984-06-09T06:00:00,1984-06-10T00:00:00,1984-06-10T06:00:00,6
train_037168_lead024,train,4,37165,37168,37172,1984-06-09T06:00:00,1984-06-10T00:00:00,1984-06-11T00:00:00,24
train_037168_lead072,train,4,37165,37168,37180,1984-06-09T06:00:00,1984-06-10T00:00:00,1984-06-13T00:00:00,72
train_037196_lead006,train,4,37193,37196,37197,1984-06-16T06:00:00,1984-06-17T00:00:00,1984-06-17T06:00:00,6
train_037196_lead024,train,4,37193,37196,37200,1984-06-16T06:00:00,1984-06-17T00:00:00,1984-06-18T00:00:00,24
train_037196_lead072,train,4,37193,37196,37208,1984-06-16T06:00:00,1984-06-17T00:00:00,1984-06-20T00:00:00,72
train_037225_lead006,train,4,37222,37225,37226,1984-06-23T12:00:00,1984-06-24T06:00:00,1984-06-24T12:00:00,6
train_037225_lead024,train,4,37222,37225,37229,1984-06-23T12:00:00,1984-06-24T06:00:00,1984-06-25T06:00:00,24
train_037225_lead072,train,4,37222,37225,37237,1984-06-23T12:00:00,1984-06-24T06:00:00,1984-06-27T06:00:00,72
train_037253_lead006,train,4,37250,37253,37254,1984-06-30T12:00:00,1984-07-01T06:00:00,1984-07-01T12:00:00,6
train_037253_lead024,train,4,37250,37253,37257,1984-06-30T12:00:00,1984-07-01T06:00:00,1984-07-02T06:00:00,24
train_037253_lead072,train,4,37250,37253,37265,1984-06-30T12:00:00,1984-07-01T06:00:00,1984-07-04T06:00:00,72
train_037282_lead006,train,4,37279,37282,37283,1984-07-07T18:00:00,1984-07-08T12:00:00,1984-07-08T18:00:00,6
train_037282_lead024,train,4,37279,37282,37286,1984-07-07T18:00:00,1984-07-08T12:00:00,1984-07-09T12:00:00,24
train_037282_lead072,train,4,37279,37282,37294,1984-07-07T18:00:00,1984-07-08T12:00:00,1984-07-11T12:00:00,72
train_037310_lead006,train,4,37307,37310,37311,1984-07-14T18:00:00,1984-07-15T12:00:00,1984-07-15T18:00:00,6
train_037310_lead024,train,4,37307,37310,37314,1984-07-14T18:00:00,1984-07-15T12:00:00,1984-07-16T12:00:00,24
train_037310_lead072,train,4,37307,37310,37322,1984-07-14T18:00:00,1984-07-15T12:00:00,1984-07-18T12:00:00,72
train_037339_lead006,train,4,37336,37339,37340,1984-07-22T00:00:00,1984-07-22T18:00:00,1984-07-23T00:00:00,6
train_037339_lead024,train,4,37336,37339,37343,1984-07-22T00:00:00,1984-07-22T18:00:00,1984-07-23T18:00:00,24
train_037339_lead072,train,4,37336,37339,37351,1984-07-22T00:00:00,1984-07-22T18:00:00,1984-07-25T18:00:00,72
train_037367_lead006,train,4,37364,37367,37368,1984-07-29T00:00:00,1984-07-29T18:00:00,1984-07-30T00:00:00,6
train_037367_lead024,train,4,37364,37367,37371,1984-07-29T00:00:00,1984-07-29T18:00:00,1984-07-30T18:00:00,24
train_037367_lead072,train,4,37364,37367,37379,1984-07-29T00:00:00,1984-07-29T18:00:00,1984-08-01T18:00:00,72
train_037396_lead006,train,4,37393,37396,37397,1984-08-05T06:00:00,1984-08-06T00:00:00,1984-08-06T06:00:00,6
train_037396_lead024,train,4,37393,37396,37400,1984-08-05T06:00:00,1984-08-06T00:00:00,1984-08-07T00:00:00,24
train_037396_lead072,train,4,37393,37396,37408,1984-08-05T06:00:00,1984-08-06T00:00:00,1984-08-09T00:00:00,72
train_037424_lead006,train,4,37421,37424,37425,1984-08-12T06:00:00,1984-08-13T00:00:00,1984-08-13T06:00:00,6
train_037424_lead024,train,4,37421,37424,37428,1984-08-12T06:00:00,1984-08-13T00:00:00,1984-08-14T00:00:00,24
train_037424_lead072,train,4,37421,37424,37436,1984-08-12T06:00:00,1984-08-13T00:00:00,1984-08-16T00:00:00,72
train_037453_lead006,train,4,37450,37453,37454,1984-08-19T12:00:00,1984-08-20T06:00:00,1984-08-20T12:00:00,6
train_037453_lead024,train,4,37450,37453,37457,1984-08-19T12:00:00,1984-08-20T06:00:00,1984-08-21T06:00:00,24
train_037453_lead072,train,4,37450,37453,37465,1984-08-19T12:00:00,1984-08-20T06:00:00,1984-08-23T06:00:00,72
train_037481_lead006,train,4,37478,37481,37482,1984-08-26T12:00:00,1984-08-27T06:00:00,1984-08-27T12:00:00,6
train_037481_lead024,train,4,37478,37481,37485,1984-08-26T12:00:00,1984-08-27T06:00:00,1984-08-28T06:00:00,24
train_037481_lead072,train,4,37478,37481,37493,1984-08-26T12:00:00,1984-08-27T06:00:00,1984-08-30T06:00:00,72
train_037510_lead006,train,4,37507,37510,37511,1984-09-02T18:00:00,1984-09-03T12:00:00,1984-09-03T18:00:00,6
train_037510_lead024,train,4,37507,37510,37514,1984-09-02T18:00:00,1984-09-03T12:00:00,1984-09-04T12:00:00,24
train_037510_lead072,train,4,37507,37510,37522,1984-09-02T18:00:00,1984-09-03T12:00:00,1984-09-06T12:00:00,72
train_037538_lead006,train,4,37535,37538,37539,1984-09-09T18:00:00,1984-09-10T12:00:00,1984-09-10T18:00:00,6
train_037538_lead024,train,4,37535,37538,37542,1984-09-09T18:00:00,1984-09-10T12:00:00,1984-09-11T12:00:00,24
train_037538_lead072,train,4,37535,37538,37550,1984-09-09T18:00:00,1984-09-10T12:00:00,1984-09-13T12:00:00,72
train_037567_lead006,train,4,37564,37567,37568,1984-09-17T00:00:00,1984-09-17T18:00:00,1984-09-18T00:00:00,6
train_037567_lead024,train,4,37564,37567,37571,1984-09-17T00:00:00,1984-09-17T18:00:00,1984-09-18T18:00:00,24
train_037567_lead072,train,4,37564,37567,37579,1984-09-17T00:00:00,1984-09-17T18:00:00,1984-09-20T18:00:00,72
train_037595_lead006,train,4,37592,37595,37596,1984-09-24T00:00:00,1984-09-24T18:00:00,1984-09-25T00:00:00,6
train_037595_lead024,train,4,37592,37595,37599,1984-09-24T00:00:00,1984-09-24T18:00:00,1984-09-25T18:00:00,24
train_037595_lead072,train,4,37592,37595,37607,1984-09-24T00:00:00,1984-09-24T18:00:00,1984-09-27T18:00:00,72
train_037624_lead006,train,4,37621,37624,37625,1984-10-01T06:00:00,1984-10-02T00:00:00,1984-10-02T06:00:00,6
train_037624_lead024,train,4,37621,37624,37628,1984-10-01T06:00:00,1984-10-02T00:00:00,1984-10-03T00:00:00,24
train_037624_lead072,train,4,37621,37624,37636,1984-10-01T06:00:00,1984-10-02T00:00:00,1984-10-05T00:00:00,72
train_037652_lead006,train,4,37649,37652,37653,1984-10-08T06:00:00,1984-10-09T00:00:00,1984-10-09T06:00:00,6
train_037652_lead024,train,4,37649,37652,37656,1984-10-08T06:00:00,1984-10-09T00:00:00,1984-10-10T00:00:00,24
train_037652_lead072,train,4,37649,37652,37664,1984-10-08T06:00:00,1984-10-09T00:00:00,1984-10-12T00:00:00,72
train_037681_lead006,train,4,37678,37681,37682,1984-10-15T12:00:00,1984-10-16T06:00:00,1984-10-16T12:00:00,6
train_037681_lead024,train,4,37678,37681,37685,1984-10-15T12:00:00,1984-10-16T06:00:00,1984-10-17T06:00:00,24
train_037681_lead072,train,4,37678,37681,37693,1984-10-15T12:00:00,1984-10-16T06:00:00,1984-10-19T06:00:00,72
train_037710_lead006,train,4,37707,37710,37711,1984-10-22T18:00:00,1984-10-23T12:00:00,1984-10-23T18:00:00,6
train_037710_lead024,train,4,37707,37710,37714,1984-10-22T18:00:00,1984-10-23T12:00:00,1984-10-24T12:00:00,24
train_037710_lead072,train,4,37707,37710,37722,1984-10-22T18:00:00,1984-10-23T12:00:00,1984-10-26T12:00:00,72
train_037738_lead006,train,4,37735,37738,37739,1984-10-29T18:00:00,1984-10-30T12:00:00,1984-10-30T18:00:00,6
train_037738_lead024,train,4,37735,37738,37742,1984-10-29T18:00:00,1984-10-30T12:00:00,1984-10-31T12:00:00,24
train_037738_lead072,train,4,37735,37738,37750,1984-10-29T18:00:00,1984-10-30T12:00:00,1984-11-02T12:00:00,72
train_037767_lead006,train,4,37764,37767,37768,1984-11-06T00:00:00,1984-11-06T18:00:00,1984-11-07T00:00:00,6
train_037767_lead024,train,4,37764,37767,37771,1984-11-06T00:00:00,1984-11-06T18:00:00,1984-11-07T18:00:00,24
train_037767_lead072,train,4,37764,37767,37779,1984-11-06T00:00:00,1984-11-06T18:00:00,1984-11-09T18:00:00,72
train_037795_lead006,train,4,37792,37795,37796,1984-11-13T00:00:00,1984-11-13T18:00:00,1984-11-14T00:00:00,6
train_037795_lead024,train,4,37792,37795,37799,1984-11-13T00:00:00,1984-11-13T18:00:00,1984-11-14T18:00:00,24
train_037795_lead072,train,4,37792,37795,37807,1984-11-13T00:00:00,1984-11-13T18:00:00,1984-11-16T18:00:00,72
train_037824_lead006,train,4,37821,37824,37825,1984-11-20T06:00:00,1984-11-21T00:00:00,1984-11-21T06:00:00,6
train_037824_lead024,train,4,37821,37824,37828,1984-11-20T06:00:00,1984-11-21T00:00:00,1984-11-22T00:00:00,24
train_037824_lead072,train,4,37821,37824,37836,1984-11-20T06:00:00,1984-11-21T00:00:00,1984-11-24T00:00:00,72
train_037852_lead006,train,4,37849,37852,37853,1984-11-27T06:00:00,1984-11-28T00:00:00,1984-11-28T06:00:00,6
train_037852_lead024,train,4,37849,37852,37856,1984-11-27T06:00:00,1984-11-28T00:00:00,1984-11-29T00:00:00,24
train_037852_lead072,train,4,37849,37852,37864,1984-11-27T06:00:00,1984-11-28T00:00:00,1984-12-01T00:00:00,72
train_037881_lead006,train,4,37878,37881,37882,1984-12-04T12:00:00,1984-12-05T06:00:00,1984-12-05T12:00:00,6
train_037881_lead024,train,4,37878,37881,37885,1984-12-04T12:00:00,1984-12-05T06:00:00,1984-12-06T06:00:00,24
train_037881_lead072,train,4,37878,37881,37893,1984-12-04T12:00:00,1984-12-05T06:00:00,1984-12-08T06:00:00,72
train_037909_lead006,train,4,37906,37909,37910,1984-12-11T12:00:00,1984-12-12T06:00:00,1984-12-12T12:00:00,6
train_037909_lead024,train,4,37906,37909,37913,1984-12-11T12:00:00,1984-12-12T06:00:00,1984-12-13T06:00:00,24
train_037909_lead072,train,4,37906,37909,37921,1984-12-11T12:00:00,1984-12-12T06:00:00,1984-12-15T06:00:00,72
train_037938_lead006,train,4,37935,37938,37939,1984-12-18T18:00:00,1984-12-19T12:00:00,1984-12-19T18:00:00,6
