sample_id,split,context_steps,context_start_idx,context_end_idx,target_idx,context_start,context_end,target_time,lead_hours
train_036918_lead072,train,4,36915,36918,36930,1984-04-07T18:00:00,1984-04-08T12:00:00,1984-04-11T12:00:00,72
train_044697_lead024,train,4,44694,44697,44701,1989-08-04T12:00:00,1989-08-05T06:00:00,1989-08-06T06:00:00,24
train_029317_lead006,train,4,29314,29317,29318,1979-01-24T12:00:00,1979-01-25T06:00:00,1979-01-25T12:00:00,6
train_043667_lead072,train,4,43664,43667,43679,1988-11-20T00:00:00,1988-11-20T18:00:00,1988-11-23T18:00:00,72
train_066678_lead006,train,4,66675,66678,66679,2004-08-20T18:00:00,2004-08-21T12:00:00,2004-08-21T18:00:00,6
train_071362_lead006,train,4,71359,71362,71363,2007-11-04T18:00:00,2007-11-05T12:00:00,2007-11-05T18:00:00,6
train_068517_lead072,train,4,68514,68517,68529,2005-11-23T12:00:00,2005-11-24T06:00:00,2005-11-27T06:00:00,72
train_051921_lead006,train,4,51918,51921,51922,1994-07-15T12:00:00,1994-07-16T06:00:00,1994-07-16T12:00:00,6
train_040817_lead024,train,4,40814,40817,40821,1986-12-08T12:00:00,1986-12-09T06:00:00,1986-12-10T06:00:00,24
train_053053_lead006,train,4,53050,53053,53054,1995-04-24T12:00:00,1995-04-25T06:00:00,1995-04-25T12:00:00,6
train_030345_lead072,train,4,30342,30345,30357,1979-10-08T12:00:00,1979-10-09T06:00:00,1979-10-12T06:00:00,72
train_041113_lead006,train,4,41110,41113,41114,1987-02-20T12:00:00,1987-02-21T06:00:00,1987-02-21T12:00:00,6
train_062819_lead024,train,4,62816,62819,62823,2001-12-30T00:00:00,2001-12-30T18:00:00,2001-12-31T18:00:00,24
train_070988_lead006,train,4,70985,70988,70989,2007-08-03T06:00:00,2007-08-04T00:00:00,2007-08-04T06:00:00,6
train_059430_lead072,train,4,59427,59430,59442,1999-09-04T18:00:00,1999-09-05T12:00:00,1999-09-08T12:00:00,72
train_082847_lead072,train,4,82844,82847,82859,2015-09-15T00:00:00,2015-09-15T18:00:00,2015-09-18T18:00:00,72
train_072700_lead072,train,4,72697,72700,72712,2008-10-04T06:00:00,2008-10-05T00:00:00,2008-10-08T00:00:00,72
train_067790_lead072,train,4,67787,67790,67802,2005-05-25T18:00:00,2005-05-26T12:00:00,2005-05-29T12:00:00,72
train_063684_lead024,train,4,63681,63684,63688,2002-08-03T06:00:00,2002-08-04T00:00:00,2002-08-05T00:00:00,24
train_072434_lead006,train,4,72431,72434,72435,2008-07-29T18:00:00,2008-07-30T12:00:00,2008-07-30T18:00:00,6
train_031218_lead024,train,4,31215,31218,31222,1980-05-13T18:00:00,1980-05-14T12:00:00,1980-05-15T12:00:00,24
train_054998_lead072,train,4,54995,54998,55010,1996-08-22T18:00:00,1996-08-23T12:00:00,1996-08-26T12:00:00,72
train_046268_lead006,train,4,46265,46268,46269,1990-09-01T06:00:00,1990-09-02T00:00:00,1990-09-02T06:00:00,6
train_055761_lead006,train,4,55758,55761,55762,1997-03-01T12:00:00,1997-03-02T06:00:00,1997-03-02T12:00:00,6
train_076418_lead006,train,4,76415,76418,76419,2011-04-21T18:00:00,2011-04-22T12:00:00,2011-04-22T18:00:00,6
train_060743_lead006,train,4,60740,60743,60744,2000-07-29T00:00:00,2000-07-29T18:00:00,2000-07-30T00:00:00,6
train_049243_lead024,train,4,49240,49243,49247,1992-09-14T00:00:00,1992-09-14T18:00:00,1992-09-15T18:00:00,24
train_047872_lead072,train,4,47869,47872,47884,1991-10-07T06:00:00,1991-10-08T00:00:00,1991-10-11T00:00:00,72
train_077623_lead006,train,4,77620,77623,77624,2012-02-17T00:00:00,2012-02-17T18:00:00,2012-02-18T00:00:00,6
train_046875_lead024,train,4,46872,46875,46879,1991-01-31T00:00:00,1991-01-31T18:00:00,1991-02-01T18:00:00,24
train_033200_lead006,train,4,33197,33200,33201,1981-09-21T06:00:00,1981-09-22T00:00:00,1981-09-22T06:00:00,6
train_046788_lead006,train,4,46785,46788,46789,1991-01-09T06:00:00,1991-01-10T00:00:00,1991-01-10T06:00:00,6
train_084411_lead072,train,4,84408,84411,84423,2016-10-10T00:00:00,2016-10-10T18:00:00,2016-10-13T18:00:00,72
train_078201_lead024,train,4,78198,78201,78205,2012-07-10T12:00:00,2012-07-11T06:00:00,2012-07-12T06:00:00,24
train_067887_lead072,train,4,67884,67887,67899,2005-06-19T00:00:00,2005-06-19T18:00:00,2005-06-22T18:00:00,72
train_040177_lead024,train,4,40174,40177,40181,1986-07-01T12:00:00,1986-07-02T06:00:00,1986-07-03T06:00:00,24
train_043141_lead024,train,4,43138,43141,43145,1988-07-11T12:00:00,1988-07-12T06:00:00,1988-07-13T06:00:00,24
train_034330_lead006,train,4,34327,34330,34331,1982-06-30T18:00:00,1982-07-01T12:00:00,1982-07-01T18:00:00,6
train_039153_lead006,train,4,39150,39153,39154,1985-10-18T12:00:00,1985-10-19T06:00:00,1985-10-19T12:00:00,6
train_056827_lead024,train,4,56824,56827,56831,1997-11-23T00:00:00,1997-11-23T18:00:00,1997-11-24T18:00:00,24
train_036106_lead006,train,4,36103,36106,36107,1983-09-17T18:00:00,1983-09-18T12:00:00,1983-09-18T18:00:00,6
train_069998_lead006,train,4,69995,69998,69999,2006-11-28T18:00:00,2006-11-29T12:00:00,2006-11-29T18:00:00,6
train_072118_lead072,train,4,72115,72118,72130,2008-05-11T18:00:00,2008-05-12T12:00:00,2008-05-15T12:00:00,72
train_066458_lead006,train,4,66455,66458,66459,2004-06-26T18:00:00,2004-06-27T12:00:00,2004-06-27T18:00:00,6
train_069838_lead024,train,4,69835,69838,69842,2006-10-19T18:00:00,2006-10-20T12:00:00,2006-10-21T12:00:00,24
train_031316_lead024,train,4,31313,31316,31320,1980-06-07T06:00:00,1980-06-08T00:00:00,1980-06-09T00:00:00,24
train_052295_lead072,train,4,52292,52295,52307,1994-10-17T00:00:00,1994-10-17T18:00:00,1994-10-20T18:00:00,72
train_031354_lead072,train,4,31351,31354,31366,1980-06-16T18:00:00,1980-06-17T12:00:00,1980-06-20T12:00:00,72
train_042383_lead024,train,4,42380,42383,42387,1988-01-04T00:00:00,1988-01-04T18:00:00,1988-01-05T18:00:00,24
train_064072_lead072,train,4,64069,64072,64084,2002-11-08T06:00:00,2002-11-09T00:00:00,2002-11-12T00:00:00,72
train_038948_lead006,train,4,38945,38948,38949,1985-08-28T06:00:00,1985-08-29T00:00:00,1985-08-29T06:00:00,6
train_051057_lead072,train,4,51054,51057,51069,1993-12-11T12:00:00,1993-12-12T06:00:00,1993-12-15T06:00:00,72
train_060994_lead072,train,4,60991,60994,61006,2000-09-29T18:00:00,2000-09-30T12:00:00,2000-10-03T12:00:00,72
train_030409_lead072,train,4,30406,30409,30421,1979-10-24T12:00:00,1979-10-25T06:00:00,1979-10-28T06:00:00,72
train_060768_lead006,train,4,60765,60768,60769,2000-08-04T06:00:00,2000-08-05T00:00:00,2000-08-05T06:00:00,6
train_041903_lead006,train,4,41900,41903,41904,1987-09-06T00:00:00,1987-09-06T18:00:00,1987-09-07T00:00:00,6
train_036239_lead072,train,4,36236,36239,36251,1983-10-21T00:00:00,1983-10-21T18:00:00,1983-10-24T18:00:00,72
train_033322_lead024,train,4,33319,33322,33326,1981-10-21T18:00:00,1981-10-22T12:00:00,1981-10-23T12:00:00,24
train_070104_lead006,train,4,70101,70104,70105,2006-12-25T06:00:00,2006-12-26T00:00:00,2006-12-26T06:00:00,6
train_036721_lead006,train,4,36718,36721,36722,1984-02-18T12:00:00,1984-02-19T06:00:00,1984-02-19T12:00:00,6
train_033353_lead024,train,4,33350,33353,33357,1981-10-29T12:00:00,1981-10-30T06:00:00,1981-10-31T06:00:00,24
train_069671_lead024,train,4,69668,69671,69675,2006-09-08T00:00:00,2006-09-08T18:00:00,2006-09-09T18:00:00,24
train_084686_lead072,train,4,84683,84686,84698,2016-12-17T18:00:00,2016-12-18T12:00:00,2016-12-21T12:00:00,72
train_046210_lead072,train,4,46207,46210,46222,1990-08-17T18:00:00,1990-08-18T12:00:00,1990-08-21T12:00:00,72
train_045361_lead006,train,4,45358,45361,45362,1990-01-17T12:00:00,1990-01-18T06:00:00,1990-01-18T12:00:00,6
train_081398_lead024,train,4,81395,81398,81402,2014-09-17T18:00:00,2014-09-18T12:00:00,2014-09-19T12:00:00,24
train_085049_lead024,train,4,85046,85049,85053,2017-03-18T12:00:00,2017-03-19T06:00:00,2017-03-20T06:00:00,24
train_035060_lead024,train,4,35057,35060,35064,1982-12-30T06:00:00,1982-12-31T00:00:00,1983-01-01T00:00:00,24
train_060332_lead072,train,4,60329,60332,60344,2000-04-17T06:00:00,2000-04-18T00:00:00,2000-04-21T00:00:00,72
train_063851_lead024,train,4,63848,63851,63855,2002-09-14T00:00:00,2002-09-14T18:00:00,2002-09-15T18:00:00,24
train_034034_lead006,train,4,34031,34034,34035,1982-04-17T18:00:00,1982-04-18T12:00:00,1982-04-18T18:00:00,6
train_081468_lead024,train,4,81465,81468,81472,2014-10-05T06:00:00,2014-10-06T00:00:00,2014-10-07T00:00:00,24
train_061480_lead006,train,4,61477,61480,61481,2001-01-29T06:00:00,2001-01-30T00:00:00,2001-01-30T06:00:00,6
train_066727_lead006,train,4,66724,66727,66728,2004-09-02T00:00:00,2004-09-02T18:00:00,2004-09-03T00:00:00,6
train_039749_lead024,train,4,39746,39749,39753,1986-03-16T12:00:00,1986-03-17T06:00:00,1986-03-18T06:00:00,24
train_055494_lead024,train,4,55491,55494,55498,1996-12-24T18:00:00,1996-12-25T12:00:00,1996-12-26T12:00:00,24
train_080114_lead006,train,4,80111,80114,80115,2013-10-31T18:00:00,2013-11-01T12:00:00,2013-11-01T18:00:00,6
train_072645_lead072,train,4,72642,72645,72657,2008-09-20T12:00:00,2008-09-21T06:00:00,2008-09-24T06:00:00,72
train_042691_lead006,train,4,42688,42691,42692,1988-03-21T00:00:00,1988-03-21T18:00:00,1988-03-22T00:00:00,6
train_082314_lead024,train,4,82311,82314,82318,2015-05-04T18:00:00,2015-05-05T12:00:00,2015-05-06T12:00:00,24
train_045199_lead072,train,4,45196,45199,45211,1989-12-08T00:00:00,1989-12-08T18:00:00,1989-12-11T18:00:00,72
train_053521_lead006,train,4,53518,53521,53522,1995-08-19T12:00:00,1995-08-20T06:00:00,1995-08-20T12:00:00,6
train_066962_lead072,train,4,66959,66962,66974,2004-10-30T18:00:00,2004-10-31T12:00:00,2004-11-03T12:00:00,72
train_042216_lead006,train,4,42213,42216,42217,1987-11-23T06:00:00,1987-11-24T00:00:00,1987-11-24T06:00:00,6
train_070785_lead072,train,4,70782,70785,70797,2007-06-13T12:00:00,2007-06-14T06:00:00,2007-06-17T06:00:00,72
train_032654_lead024,train,4,32651,32654,32658,1981-05-07T18:00:00,1981-05-08T12:00:00,1981-05-09T12:00:00,24
train_075005_lead072,train,4,75002,75005,75017,2010-05-03T12:00:00,2010-05-04T06:00:00,2010-05-07T06:00:00,72
train_037878_lead072,train,4,37875,37878,37890,1984-12-03T18:00:00,1984-12-04T12:00:00,1984-12-07T12:00:00,72
train_061253_lead072,train,4,61250,61253,61265,2000-12-03T12:00:00,2000-12-04T06:00:00,2000-12-07T06:00:00,72
train_045205_lead024,train,4,45202,45205,45209,1989-12-09T12:00:00,1989-12-10T06:00:00,1989-12-11T06:00:00,24
train_038672_lead024,train,4,38669,38672,38676,1985-06-20T06:00:00,1985-06-21T00:00:00,1985-06-22T00:00:00,24
train_047134_lead006,train,4,47131,47134,47135,1991-04-05T18:00:00,1991-04-06T12:00:00,1991-04-06T18:00:00,6
train_055968_lead072,train,4,55965,55968,55980,1997-04-22T06:00:00,1997-04-23T00:00:00,1997-04-26T00:00:00,72
train_042704_lead006,train,4,42701,42704,42705,1988-03-24T06:00:00,1988-03-25T00:00:00,1988-03-25T06:00:00,6
train_042065_lead072,train,4,42062,42065,42077,1987-10-16T12:00:00,1987-10-17T06:00:00,1987-10-20T06:00:00,72
train_083311_lead006,train,4,83308,83311,83312,2016-01-09T00:00:00,2016-01-09T18:00:00,2016-01-10T00:00:00,6
train_086923_lead006,train,4,86920,86923,86924,2018-06-30T00:00:00,2018-06-30T18:00:00,2018-07-01T00:00:00,6
train_065261_lead072,train,4,65258,65261,65273,2003-09-01T12:00:00,2003-09-02T06:00:00,2003-09-05T06:00:00,72
train_035938_lead024,train,4,35935,35938,35942,1983-08-06T18:00:00,1983-08-07T12:00:00,1983-08-08T12:00:00,24
train_048434_lead024,train,4,48431,48434,48438,1992-02-24T18:00:00,1992-02-25T12:00:00,1992-02-26T12:00:00,24
train_072309_lead072,train,4,72306,72309,72321,2008-06-28T12:00:00,2008-06-29T06:00:00,2008-07-02T06:00:00,72
train_077291_lead006,train,4,77288,77291,77292,2011-11-26T00:00:00,2011-11-26T18:00:00,2011-11-27T00:00:00,6
train_044229_lead024,train,4,44226,44229,44233,1989-04-09T12:00:00,1989-04-10T06:00:00,1989-04-11T06:00:00,24
train_072458_lead072,train,4,72455,72458,72470,2008-08-04T18:00:00,2008-08-05T12:00:00,2008-08-08T12:00:00,72
train_086380_lead072,train,4,86377,86380,86392,2018-02-14T06:00:00,2018-02-15T00:00:00,2018-02-18T00:00:00,72
train_048600_lead006,train,4,48597,48600,48601,1992-04-06T06:00:00,1992-04-07T00:00:00,1992-04-07T06:00:00,6
train_029725_lead024,train,4,29722,29725,29729,1979-05-06T12:00:00,1979-05-07T06:00:00,1979-05-08T06:00:00,24
train_073331_lead072,train,4,73328,73331,73343,2009-03-11T00:00:00,2009-03-11T18:00:00,2009-03-14T18:00:00,72
train_039567_lead024,train,4,39564,39567,39571,1986-01-30T00:00:00,1986-01-30T18:00:00,1986-01-31T18:00:00,24
train_076740_lead072,train,4,76737,76740,76752,2011-07-11T06:00:00,2011-07-12T00:00:00,2011-07-15T00:00:00,72
train_063619_lead024,train,4,63616,63619,63623,2002-07-18T00:00:00,2002-07-18T18:00:00,2002-07-19T18:00:00,24
train_087471_lead072,train,4,87468,87471,87483,2018-11-14T00:00:00,2018-11-14T18:00:00,2018-11-17T18:00:00,72
train_075083_lead072,train,4,75080,75083,75095,2010-05-23T00:00:00,2010-05-23T18:00:00,2010-05-26T18:00:00,72
train_082720_lead024,train,4,82717,82720,82724,2015-08-14T06:00:00,2015-08-15T00:00:00,2015-08-16T00:00:00,24
train_074508_lead024,train,4,74505,74508,74512,2009-12-30T06:00:00,2009-12-31T00:00:00,2010-01-01T00:00:00,24
train_080308_lead024,train,4,80305,80308,80312,2013-12-19T06:00:00,2013-12-20T00:00:00,2013-12-21T00:00:00,24
train_058445_lead024,train,4,58442,58445,58449,1999-01-01T12:00:00,1999-01-02T06:00:00,1999-01-03T06:00:00,24
train_057621_lead024,train,4,57618,57621,57625,1998-06-09T12:00:00,1998-06-10T06:00:00,1998-06-11T06:00:00,24
train_063701_lead024,train,4,63698,63701,63705,2002-08-07T12:00:00,2002-08-08T06:00:00,2002-08-09T06:00:00,24
train_046991_lead072,train,4,46988,46991,47003,1991-03-01T00:00:00,1991-03-01T18:00:00,1991-03-04T18:00:00,72
train_050809_lead072,train,4,50806,50809,50821,1993-10-10T12:00:00,1993-10-11T06:00:00,1993-10-14T06:00:00,72
train_040200_lead072,train,4,40197,40200,40212,1986-07-07T06:00:00,1986-07-08T00:00:00,1986-07-11T00:00:00,72
train_052613_lead024,train,4,52610,52613,52617,1995-01-04T12:00:00,1995-01-05T06:00:00,1995-01-06T06:00:00,24
train_068881_lead024,train,4,68878,68881,68885,2006-02-22T12:00:00,2006-02-23T06:00:00,2006-02-24T06:00:00,24
train_051393_lead006,train,4,51390,51393,51394,1994-03-05T12:00:00,1994-03-06T06:00:00,1994-03-06T12:00:00,6
train_037073_lead024,train,4,37070,37073,37077,1984-05-16T12:00:00,1984-05-17T06:00:00,1984-05-18T06:00:00,24
train_072414_lead024,train,4,72411,72414,72418,2008-07-24T18:00:00,2008-07-25T12:00:00,2008-07-26T12:00:00,24
train_043223_lead072,train,4,43220,43223,43235,1988-08-01T00:00:00,1988-08-01T18:00:00,1988-08-04T18:00:00,72
train_084809_lead072,train,4,84806,84809,84821,2017-01-17T12:00:00,2017-01-18T06:00:00,2017-01-21T06:00:00,72
train_067134_lead006,train,4,67131,67134,67135,2004-12-12T18:00:00,2004-12-13T12:00:00,2004-12-13T18:00:00,6
train_083246_lead072,train,4,83243,83246,83258,2015-12-23T18:00:00,2015-12-24T12:00:00,2015-12-27T12:00:00,72
train_083004_lead006,train,4,83001,83004,83005,2015-10-24T06:00:00,2015-10-25T00:00:00,2015-10-25T06:00:00,6
train_058316_lead024,train,4,58313,58316,58320,1998-11-30T06:00:00,1998-12-01T00:00:00,1998-12-02T00:00:00,24
train_040965_lead024,train,4,40962,40965,40969,1987-01-14T12:00:00,1987-01-15T06:00:00,1987-01-16T06:00:00,24
train_076625_lead072,train,4,76622,76625,76637,2011-06-12T12:00:00,2011-06-13T06:00:00,2011-06-16T06:00:00,72
train_035622_lead072,train,4,35619,35622,35634,1983-05-19T18:00:00,1983-05-20T12:00:00,1983-05-23T12:00:00,72
train_079051_lead024,train,4,79048,79051,79055,2013-02-08T00:00:00,2013-02-08T18:00:00,2013-02-09T18:00:00,24
train_030614_lead024,train,4,30611,30614,30618,1979-12-14T18:00:00,1979-12-15T12:00:00,1979-12-16T12:00:00,24
train_035653_lead024,train,4,35650,35653,35657,1983-05-27T12:00:00,1983-05-28T06:00:00,1983-05-29T06:00:00,24
train_085747_lead006,train,4,85744,85747,85748,2017-09-09T00:00:00,2017-09-09T18:00:00,2017-09-10T00:00:00,6
train_084349_lead072,train,4,84346,84349,84361,2016-09-24T12:00:00,2016-09-25T06:00:00,2016-09-28T06:00:00,72
train_066799_lead024,train,4,66796,66799,66803,2004-09-20T00:00:00,2004-09-20T18:00:00,2004-09-21T18:00:00,24
train_040279_lead072,train,4,40276,40279,40291,1986-07-27T00:00:00,1986-07-27T18:00:00,1986-07-30T18:00:00,72
train_059268_lead024,train,4,59265,59268,59272,1999-07-26T06:00:00,1999-07-27T00:00:00,1999-07-28T00:00:00,24
train_073633_lead072,train,4,73630,73633,73645,2009-05-25T12:00:00,2009-05-26T06:00:00,2009-05-29T06:00:00,72
train_086861_lead006,train,4,86858,86861,86862,2018-06-14T12:00:00,2018-06-15T06:00:00,2018-06-15T12:00:00,6
train_055500_lead024,train,4,55497,55500,55504,1996-12-26T06:00:00,1996-12-27T00:00:00,1996-12-28T00:00:00,24
train_040823_lead006,train,4,40820,40823,40824,1986-12-10T00:00:00,1986-12-10T18:00:00,1986-12-11T00:00:00,6
train_034984_lead072,train,4,34981,34984,34996,1982-12-11T06:00:00,1982-12-12T00:00:00,1982-12-15T00:00:00,72
train_070100_lead006,train,4,70097,70100,70101,2006-12-24T06:00:00,2006-12-25T00:00:00,2006-12-25T06:00:00,6
train_068208_lead072,train,4,68205,68208,68220,2005-09-07T06:00:00,2005-09-08T00:00:00,2005-09-11T00:00:00,72
train_038808_lead006,train,4,38805,38808,38809,1985-07-24T06:00:00,1985-07-25T00:00:00,1985-07-25T06:00:00,6
train_052473_lead072,train,4,52470,52473,52485,1994-11-30T12:00:00,1994-12-01T06:00:00,1994-12-04T06:00:00,72
train_059300_lead006,train,4,59297,59300,59301,1999-08-03T06:00:00,1999-08-04T00:00:00,1999-08-04T06:00:00,6
train_068463_lead024,train,4,68460,68463,68467,2005-11-10T00:00:00,2005-11-10T18:00:00,2005-11-11T18:00:00,24
train_074548_lead024,train,4,74545,74548,74552,2010-01-09T06:00:00,2010-01-10T00:00:00,2010-01-11T00:00:00,24
train_048370_lead006,train,4,48367,48370,48371,1992-02-08T18:00:00,1992-02-09T12:00:00,1992-02-09T18:00:00,6
train_062742_lead006,train,4,62739,62742,62743,2001-12-10T18:00:00,2001-12-11T12:00:00,2001-12-11T18:00:00,6
train_061852_lead024,train,4,61849,61852,61856,2001-05-02T06:00:00,2001-05-03T00:00:00,2001-05-04T00:00:00,24
train_075471_lead006,train,4,75468,75471,75472,2010-08-28T00:00:00,2010-08-28T18:00:00,2010-08-29T00:00:00,6
train_062748_lead072,train,4,62745,62748,62760,2001-12-12T06:00:00,2001-12-13T00:00:00,2001-12-16T00:00:00,72
train_031638_lead024,train,4,31635,31638,31642,1980-08-26T18:00:00,1980-08-27T12:00:00,1980-08-28T12:00:00,24
train_065750_lead006,train,4,65747,65750,65751,2004-01-01T18:00:00,2004-01-02T12:00:00,2004-01-02T18:00:00,6
train_065804_lead072,train,4,65801,65804,65816,2004-01-15T06:00:00,2004-01-16T00:00:00,2004-01-19T00:00:00,72
train_056817_lead006,train,4,56814,56817,56818,1997-11-20T12:00:00,1997-11-21T06:00:00,1997-11-21T12:00:00,6
train_049077_lead024,train,4,49074,49077,49081,1992-08-03T12:00:00,1992-08-04T06:00:00,1992-08-05T06:00:00,24
train_056912_lead024,train,4,56909,56912,56916,1997-12-14T06:00:00,1997-12-15T00:00:00,1997-12-16T00:00:00,24
train_053246_lead072,train,4,53243,53246,53258,1995-06-11T18:00:00,1995-06-12T12:00:00,1995-06-15T12:00:00,72
train_067953_lead006,train,4,67950,67953,67954,2005-07-05T12:00:00,2005-07-06T06:00:00,2005-07-06T12:00:00,6
train_085039_lead072,train,4,85036,85039,85051,2017-03-16T00:00:00,2017-03-16T18:00:00,2017-03-19T18:00:00,72
train_055046_lead006,train,4,55043,55046,55047,1996-09-03T18:00:00,1996-09-04T12:00:00,1996-09-04T18:00:00,6
train_070174_lead072,train,4,70171,70174,70186,2007-01-11T18:00:00,2007-01-12T12:00:00,2007-01-15T12:00:00,72
train_034682_lead024,train,4,34679,34682,34686,1982-09-26T18:00:00,1982-09-27T12:00:00,1982-09-28T12:00:00,24
train_069316_lead024,train,4,69313,69316,69320,2006-06-11T06:00:00,2006-06-12T00:00:00,2006-06-13T00:00:00,24
train_053549_lead072,train,4,53546,53549,53561,1995-08-26T12:00:00,1995-08-27T06:00:00,1995-08-30T06:00:00,72
train_084758_lead024,train,4,84755,84758,84762,2017-01-04T18:00:00,2017-01-05T12:00:00,2017-01-06T12:00:00,24
train_056347_lead024,train,4,56344,56347,56351,1997-07-26T00:00:00,1997-07-26T18:00:00,1997-07-27T18:00:00,24
train_087315_lead024,train,4,87312,87315,87319,2018-10-06T00:00:00,2018-10-06T18:00:00,2018-10-07T18:00:00,24
train_062303_lead072,train,4,62300,62303,62315,2001-08-23T00:00:00,2001-08-23T18:00:00,2001-08-26T18:00:00,72
train_047879_lead072,train,4,47876,47879,47891,1991-10-09T00:00:00,1991-10-09T18:00:00,1991-10-12T18:00:00,72
train_081588_lead072,train,4,81585,81588,81600,2014-11-04T06:00:00,2014-11-05T00:00:00,2014-11-08T00:00:00,72
train_052945_lead024,train,4,52942,52945,52949,1995-03-28T12:00:00,1995-03-29T06:00:00,1995-03-30T06:00:00,24
train_036531_lead024,train,4,36528,36531,36535,1984-01-02T00:00:00,1984-01-02T18:00:00,1984-01-03T18:00:00,24
train_058787_lead024,train,4,58784,58787,58791,1999-03-28T00:00:00,1999-03-28T18:00:00,1999-03-29T18:00:00,24
train_029416_lead072,train,4,29413,29416,29428,1979-02-18T06:00:00,1979-02-19T00:00:00,1979-02-22T00:00:00,72
train_064117_lead024,train,4,64114,64117,64121,2002-11-19T12:00:00,2002-11-20T06:00:00,2002-11-21T06:00:00,24
train_065848_lead072,train,4,65845,65848,65860,2004-01-26T06:00:00,2004-01-27T00:00:00,2004-01-30T00:00:00,72
train_069463_lead006,train,4,69460,69463,69464,2006-07-18T00:00:00,2006-07-18T18:00:00,2006-07-19T00:00:00,6
train_065013_lead024,train,4,65010,65013,65017,2003-07-01T12:00:00,2003-07-02T06:00:00,2003-07-03T06:00:00,24
train_068485_lead024,train,4,68482,68485,68489,2005-11-15T12:00:00,2005-11-16T06:00:00,2005-11-17T06:00:00,24
train_059168_lead072,train,4,59165,59168,59180,1999-07-01T06:00:00,1999-07-02T00:00:00,1999-07-05T00:00:00,72
train_060967_lead072,train,4,60964,60967,60979,2000-09-23T00:00:00,2000-09-23T18:00:00,2000-09-26T18:00:00,72
train_037970_lead024,train,4,37967,37970,37974,1984-12-26T18:00:00,1984-12-27T12:00:00,1984-12-28T12:00:00,24
train_055448_lead006,train,4,55445,55448,55449,1996-12-13T06:00:00,1996-12-14T00:00:00,1996-12-14T06:00:00,6
train_057594_lead072,train,4,57591,57594,57606,1998-06-02T18:00:00,1998-06-03T12:00:00,1998-06-06T12:00:00,72
train_084729_lead024,train,4,84726,84729,84733,2016-12-28T12:00:00,2016-12-29T06:00:00,2016-12-30T06:00:00,24
train_050820_lead072,train,4,50817,50820,50832,1993-10-13T06:00:00,1993-10-14T00:00:00,1993-10-17T00:00:00,72
train_053257_lead024,train,4,53254,53257,53261,1995-06-14T12:00:00,1995-06-15T06:00:00,1995-06-16T06:00:00,24
train_038824_lead072,train,4,38821,38824,38836,1985-07-28T06:00:00,1985-07-29T00:00:00,1985-08-01T00:00:00,72
train_075068_lead072,train,4,75065,75068,75080,2010-05-19T06:00:00,2010-05-20T00:00:00,2010-05-23T00:00:00,72
train_034426_lead006,train,4,34423,34426,34427,1982-07-24T18:00:00,1982-07-25T12:00:00,1982-07-25T18:00:00,6
train_078356_lead006,train,4,78353,78356,78357,2012-08-18T06:00:00,2012-08-19T00:00:00,2012-08-19T06:00:00,6
train_070931_lead024,train,4,70928,70931,70935,2007-07-20T00:00:00,2007-07-20T18:00:00,2007-07-21T18:00:00,24
train_038536_lead006,train,4,38533,38536,38537,1985-05-17T06:00:00,1985-05-18T00:00:00,1985-05-18T06:00:00,6
train_041087_lead006,train,4,41084,41087,41088,1987-02-14T00:00:00,1987-02-14T18:00:00,1987-02-15T00:00:00,6
train_069148_lead024,train,4,69145,69148,69152,2006-04-30T06:00:00,2006-05-01T00:00:00,2006-05-02T00:00:00,24
train_059601_lead072,train,4,59598,59601,59613,1999-10-17T12:00:00,1999-10-18T06:00:00,1999-10-21T06:00:00,72
train_079604_lead072,train,4,79601,79604,79616,2013-06-26T06:00:00,2013-06-27T00:00:00,2013-06-30T00:00:00,72
train_056196_lead006,train,4,56193,56196,56197,1997-06-18T06:00:00,1997-06-19T00:00:00,1997-06-19T06:00:00,6
train_036047_lead006,train,4,36044,36047,36048,1983-09-03T00:00:00,1983-09-03T18:00:00,1983-09-04T00:00:00,6
train_055840_lead072,train,4,55837,55840,55852,1997-03-21T06:00:00,1997-03-22T00:00:00,1997-03-25T00:00:00,72
train_059244_lead072,train,4,59241,59244,59256,1999-07-20T06:00:00,1999-07-21T00:00:00,1999-07-24T00:00:00,72
train_057475_lead006,train,4,57472,57475,57476,1998-05-04T00:00:00,1998-05-04T18:00:00,1998-05-05T00:00:00,6
train_056782_lead024,train,4,56779,56782,56786,1997-11-11T18:00:00,1997-11-12T12:00:00,1997-11-13T12:00:00,24
train_056267_lead006,train,4,56264,56267,56268,1997-07-06T00:00:00,1997-07-06T18:00:00,1997-07-07T00:00:00,6
train_054056_lead072,train,4,54053,54056,54068,1995-12-31T06:00:00,1996-01-01T00:00:00,1996-01-04T00:00:00,72
train_057079_lead024,train,4,57076,57079,57083,1998-01-25T00:00:00,1998-01-25T18:00:00,1998-01-26T18:00:00,24
train_084254_lead006,train,4,84251,84254,84255,2016-08-31T18:00:00,2016-09-01T12:00:00,2016-09-01T18:00:00,6
train_069558_lead024,train,4,69555,69558,69562,2006-08-10T18:00:00,2006-08-11T12:00:00,2006-08-12T12:00:00,24
train_035553_lead024,train,4,35550,35553,35557,1983-05-02T12:00:00,1983-05-03T06:00:00,1983-05-04T06:00:00,24
train_036018_lead024,train,4,36015,36018,36022,1983-08-26T18:00:00,1983-08-27T12:00:00,1983-08-28T12:00:00,24
